Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA
30.01.2007;Stuttgart;Bielefeld;3;2;H;161;36;55;155;37;54;16;36;575;155;37;50;157;35;50;16;36;50;157;35;50;157;35;55;155;33;55
30.01.2007;Wolfsburg;Ein Frankfurt;2;2;D;20;32;375;19;315;39;20;325;36;19;32;36;21;32;30;195;325;36;21;30;32;191;32;38;20;32;325
31.01.2007;Hamburg;Cottbus;1;1;D;175;34;475;17;335;47;17;34;50;18;32;40;172;32;433;18;32;43;18;31;40;18;32;433;165;325;48
31.01.2007;Hannover;Hertha;5;0;H;25;32;275;25;31;265;25;32;27;25;31;26;24;325;25;245;325;26;24;31;26;25;30;275;25;29;265
31.01.2007;Leverkusen;Werder Bremen;0;2;A;30;325;23;305;325;215;30;325;225;29;32;22;28;32;22;30;33;215;28;31;225;325;34;20;275;32;225
31.01.2007;Mainz;Dortmund;1;0;H;31;32;225;29;325;225;30;325;225;27;32;23;275;32;225;285;325;225;28;31;225;288;325;225;27;31;23
31.01.2007;Schalke 04;Aachen;2;1;H;133;475;90;13;485;80;133;475;85;13;44;85;128;45;80;13;475;80;133;40;80;125;55;85;133;40;85
02.02.2007;Nurnberg;Bayern Munich;3;0;H;38;33;195;38;32;19;36;33;20;33;32;20;30;32;21;365;33;19;34;30;20;33;32;205;325;32;20
03.02.2007;Aachen;Hannover;1;4;A;24;32;28;24;32;27;24;325;28;24;32;26;26;32;237;24;325;265;237;31;262;24;325;263;23;32;265
03.02.2007;Bielefeld;M'gladbach;0;2;A;20;33;36;20;32;35;195;33;375;20;32;33;172;34;40;18;335;40;19;31;36;191;325;375;18;325;375
03.02.2007;Cottbus;Bochum;0;0;D;225;32;31;21;32;32;23;32;30;22;32;29;21;32;30;225;31;30;20;31;33;225;31;30;21;32;30
03.02.2007;Ein Frankfurt;Mainz;0;0;D;195;33;38;19;32;38;192;325;40;20;32;33;18;33;375;19;325;375;183;30;40;20;30;375;185;32;375
03.02.2007;Hertha;Hamburg;2;1;H;195;33;38;185;335;385;205;32;36;185;32;38;172;32;433;18;325;42;183;32;375;183;325;40;175;32;435
03.02.2007;Wolfsburg;Leverkusen;3;2;H;25;325;27;255;315;255;26;32;26;25;31;26;237;32;26;26;325;245;262;29;25;25;31;263;24;32;25
04.02.2007;Dortmund;Stuttgart;0;1;A;23;325;30;225;315;295;23;325;30;23;31;28;237;32;26;225;325;285;225;30;287;238;32;275;22;31;29
04.02.2007;Werder Bremen;Schalke 04;0;2;A;18;34;433;195;325;36;192;325;40;19;33;35;172;34;40;185;33;385;19;30;375;183;325;40;185;32;375
09.02.2007;Hannover;Wolfsburg;2;2;D;205;325;35;195;31;38;21;32;35;20;32;33;19;32;35;21;325;315;20;30;34;20;32;35;19;31;36
10.02.2007;Hamburg;Dortmund;3;0;H;23;325;30;21;30;345;215;325;325;22;31;30;22;32;28;22;325;295;23;29;29;225;325;288;23;30;28
10.02.2007;Leverkusen;Ein Frankfurt;2;2;D;172;34;50;165;345;49;17;34;50;165;34;47;166;34;433;17;335;465;172;32;433;173;34;433;165;31;50
10.02.2007;Mainz;Cottbus;4;1;H;195;33;38;20;31;36;20;32;375;19;32;36;19;325;34;20;325;34;205;30;33;20;32;35;19;31;36
10.02.2007;M'gladbach;Aachen;0;0;D;18;34;433;175;325;455;18;325;475;18;32;40;18;33;375;185;33;39;18;31;40;173;325;45;175;325;40
10.02.2007;Schalke 04;Hertha;2;0;H;161;38;50;16;345;54;16;35;60;17;34;43;157;35;50;155;375;525;161;33;50;153;36;60;16;33;50
10.02.2007;Stuttgart;Werder Bremen;4;1;H;28;325;24;30;32;22;29;32;24;26;30;26;26;32;237;28;33;225;262;29;25;275;32;238;265;31;235
11.02.2007;Bayern Munich;Bielefeld;1;0;H;128;50;100;125;515;95;128;525;110;13;44;85;128;40;100;125;50;100;13;40;95;13;433;100;125;45;95
11.02.2007;Bochum;Nurnberg;0;2;A;28;31;25;265;29;265;275;32;25;265;28;265;25;32;25;245;325;26;262;29;25;26;30;26;26;31;24
16.02.2007;Ein Frankfurt;Stuttgart;0;4;A;31;32;225;32;31;215;31;32;225;30;31;22;275;325;22;285;325;225;30;30;22;325;32;21;30;30;22
17.02.2007;Aachen;Bayern Munich;1;0;H;50;38;161;54;345;16;525;35;165;45;35;165;45;35;161;50;36;16;50;33;161;45;36;167;50;325;16
17.02.2007;Dortmund;M'gladbach;1;0;H;18;34;45;17;34;46;18;33;45;185;32;38;172;32;433;175;335;43;172;32;433;183;325;40;175;325;40
17.02.2007;Hertha;Mainz;1;2;A;166;36;50;16;345;54;165;34;55;17;34;43;157;35;50;165;35;475;161;33;50;157;36;55;155;35;50
17.02.2007;Leverkusen;Hannover;0;1;A;19;35;38;185;33;39;19;33;40;20;32;33;183;32;375;185;33;385;19;31;36;18;34;40;185;31;375
17.02.2007;Werder Bremen;Hamburg;0;2;A;153;40;55;165;345;49;16;36;55;16;36;48;157;35;50;155;36;55;157;33;55;153;36;60;155;35;50
17.02.2007;Wolfsburg;Schalke 04;2;2;D;34;34;205;35;315;20;35;325;205;33;32;20;34;325;19;32;33;205;33;31;20;325;32;21;32;32;20
18.02.2007;Bielefeld;Bochum;1;3;A;20;32;375;20;315;355;21;325;34;20;32;33;20;32;32;21;325;315;20;31;33;191;325;375;20;30;34
18.02.2007;Nurnberg;Cottbus;1;0;H;157;36;60;15;37;61;16;35;60;16;36;48;157;35;50;165;34;50;157;33;55;162;35;50;155;35;50
23.02.2007;Stuttgart;Hertha;0;0;D;172;325;433;17;325;49;17;35;50;16;36;48;167;34;433;165;34;50;161;33;50;162;34;525;165;325;45
24.02.2007;Bayern Munich;Wolfsburg;2;1;H;136;42;70;135;435;775;138;425;80;133;42;80;136;40;70;133;433;80;136;375;80;144;36;75;135;40;70
24.02.2007;Bochum;Aachen;2;2;D;20;325;325;20;32;35;20;32;375;19;32;36;20;32;32;21;33;31;195;31;35;20;32;35;19;32;34
24.02.2007;Cottbus;Bielefeld;2;1;H;22;325;28;20;32;35;215;32;32;21;31;32;21;32;30;22;32;30;205;31;32;22;30;32;21;31;31
24.02.2007;Hamburg;Ein Frankfurt;3;1;H;157;36;50;165;345;49;162;35;55;16;36;48;162;35;45;16;35;525;161;33;50;162;34;525;165;32;50
24.02.2007;Hannover;Dortmund;4;2;H;22;32;287;225;30;31;225;32;31;21;31;32;22;32;28;235;325;27;215;31;30;21;32;325;21;31;31
24.02.2007;Mainz;Nurnberg;2;1;H;24;32;26;255;305;265;25;32;275;24;29;29;238;32;26;24;315;27;25;28;275;25;32;26;25;29;265
25.02.2007;M'gladbach;Werder Bremen;2;2;D;36;34;183;365;32;195;38;33;195;36;32;19;375;32;183;385;33;185;375;32;183;375;325;191;37;325;185
25.02.2007;Schalke 04;Leverkusen;0;1;A;157;36;50;155;365;55;16;35;575;16;36;48;15;34;60;15;375;60;153;33;60;15;36;65;155;34;55
02.03.2007;Schalke 04;Hamburg;0;2;A;185;35;40;19;34;36;185;33;425;18;32;40;172;34;40;18;325;42;18;31;40;173;34;45;175;33;40
03.03.2007;Bielefeld;Nurnberg;3;2;H;275;32;25;30;31;225;28;31;25;25;32;25;275;32;225;255;32;25;27;30;237;26;30;262;275;28;25
03.03.2007;Ein Frankfurt;Hannover;2;0;H;24;32;287;26;305;26;25;32;275;23;31;28;24;325;25;245;325;26;24;31;26;24;32;27;25;30;26
03.03.2007;Hertha;Bayern Munich;2;3;A;30;325;23;30;31;225;30;325;23;28;31;23;275;32;225;28;33;225;28;31;225;262;325;24;28;31;225
03.03.2007;Leverkusen;Stuttgart;3;1;H;24;32;287;255;315;255;245;32;28;24;32;26;25;32;25;245;325;26;25;31;25;25;333;25;24;31;265
03.03.2007;Werder Bremen;Bochum;3;0;H;13;50;90;13;485;80;132;475;90;133;42;80;133;40;80;13;45;90;133;40;80;13;45;90;13;40;95
03.03.2007;Wolfsburg;M'gladbach;1;0;H;19;325;40;18;325;425;19;325;40;19;32;36;18;33;375;19;325;375;18;31;40;183;30;45;185;33;36
04.03.2007;Aachen;Mainz;2;1;H;23;325;30;24;315;275;235;32;29;23;31;28;237;32;26;24;325;265;237;31;262;25;32;26;225;32;275
04.03.2007;Dortmund;Cottbus;2;3;A;161;36;55;155;35;59;16;35;575;165;35;45;161;325;50;165;34;50;166;31;50;17;325;50;16;33;50
09.03.2007;Nurnberg;Ein Frankfurt;2;2;D;18;34;433;18;34;495;19;32;425;19;32;36;172;32;433;18;32;43;172;31;45;18;34;40;17;325;45
10.03.2007;Bochum;Dortmund;2;0;H;25;32;275;275;32;265;26;32;26;25;32;25;25;32;25;245;325;26;25;29;262;24;325;262;25;31;25
10.03.2007;Cottbus;Aachen;0;2;A;21;34;325;215;325;36;215;32;33;21;31;32;20;32;32;21;325;315;195;31;35;20;325;34;21;31;32
10.03.2007;Hannover;Schalke 04;1;1;D;30;325;23;315;315;24;29;325;235;27;31;24;28;32;22;27;325;235;275;31;23;30;34;21;265;32;23
10.03.2007;Mainz;Bielefeld;1;0;H;20;32;375;19;34;435;195;32;40;185;32;38;18;33;375;19;325;375;19;31;36;183;325;40;19;325;36
10.03.2007;M'gladbach;Hertha;3;1;H;225;33;30;225;325;335;225;32;31;23;31;28;225;32;275;225;34;275;22;30;30;225;325;288;21;32;30
10.03.2007;Stuttgart;Wolfsburg;0;0;D;161;36;55;16;38;605;165;35;525;165;35;45;153;35;55;155;35;575;157;33;55;153;36;60;155;35;50
11.03.2007;Bayern Munich;Werder Bremen;1;1;D;205;325;36;195;34;41;205;325;35;19;32;36;19;32;35;19;33;365;19;31;36;191;325;38;19;325;35
11.03.2007;Hamburg;Leverkusen;0;0;D;20;34;35;21;325;375;205;325;35;20;32;33;19;32;35;20;325;34;20;30;34;183;34;375;20;32;325
16.03.2007;Hertha;Cottbus;0;1;A;166;36;525;16;35;525;17;34;525;17;34;43;166;34;433;17;34;45;161;31;55;167;34;50;16;325;50
17.03.2007;Aachen;Bielefeld;2;0;H;21;325;34;21;325;315;21;325;34;19;32;36;20;32;32;21;325;315;195;31;35;22;325;30;19;32;35
17.03.2007;Dortmund;Nurnberg;0;0;D;225;32;31;22;30;32;22;31;335;22;31;30;22;32;28;22;32;30;22;30;30;23;30;30;22;30;30
17.03.2007;Ein Frankfurt;Bayern Munich;1;0;H;50;36;166;51;335;165;50;34;17;42;33;175;433;34;166;45;34;17;48;32;166;45;34;173;45;325;165
17.03.2007;Hannover;Hamburg;0;0;D;237;32;29;24;32;27;24;32;28;25;31;26;237;32;26;238;32;275;237;30;27;238;30;288;235;30;275
17.03.2007;Schalke 04;Stuttgart;1;0;H;19;325;40;195;32;365;195;325;38;19;32;36;19;32;35;20;325;34;19;31;36;18;32;433;19;32;35
17.03.2007;Wolfsburg;Bochum;3;1;H;195;33;38;185;325;395;19;325;40;19;32;36;18;33;375;19;325;37;19;31;36;18;32;433;185;31;38
18.03.2007;Leverkusen;M'gladbach;1;0;H;166;36;50;165;35;48;165;35;525;165;35;45;161;35;45;17;34;45;157;33;55;167;34;50;165;325;45
18.03.2007;Werder Bremen;Mainz;2;0;H;136;45;80;145;43;56;142;42;75;14;40;65;144;35;70;14;43;65;14;36;75;144;40;65;14;40;65
30.03.2007;Bielefeld;Dortmund;1;0;H;25;32;275;26;305;26;26;32;265;25;31;26;237;32;26;25;325;255;237;30;27;24;30;288;235;31;265
31.03.2007;Bayern Munich;Schalke 04;2;0;H;20;325;375;185;335;385;195;33;38;18;32;40;19;32;35;185;33;385;19;31;36;191;32;38;18;325;375
31.03.2007;Cottbus;Werder Bremen;0;0;D;50;34;172;445;33;175;425;34;18;40;32;18;433;32;172;40;335;18;433;32;172;433;32;18;42;325;175
31.03.2007;Mainz;Leverkusen;1;3;A;25;32;275;25;32;26;25;32;275;255;31;255;237;32;26;235;325;27;25;29;262;238;32;275;24;31;26
31.03.2007;M'gladbach;Ein Frankfurt;1;1;D;21;325;34;20;315;355;21;325;34;22;31;30;21;32;30;20;315;35;215;30;31;22;325;30;21;30;32
31.03.2007;Nurnberg;Hertha;2;1;H;20;325;37;205;305;35;20;32;375;21;31;32;19;32;35;20;315;35;195;31;35;191;32;38;19;31;36
31.03.2007;Stuttgart;Aachen;3;1;H;161;35;60;155;35;60;16;36;575;16;36;48;153;35;55;16;36;50;157;33;55;162;35;50;155;35;50
01.04.2007;Bochum;Hannover;2;0;H;24;32;287;26;305;26;24;32;28;24;31;27;237;32;26;235;325;27;237;30;27;238;32;275;23;32;265
01.04.2007;Hamburg;Wolfsburg;1;0;H;18;34;45;185;325;395;18;33;45;185;32;38;172;32;433;18;325;42;172;32;433;191;30;40;18;325;375
07.04.2007;Aachen;Dortmund;1;4;A;262;325;26;24;32;27;25;32;275;23;32;27;22;325;275;25;33;25;23;32;262;235;325;275;26;31;24
07.04.2007;Ein Frankfurt;Cottbus;1;3;A;185;34;40;19;315;39;185;33;425;19;32;36;19;32;35;185;325;40;19;31;36;173;325;475;18;31;435
07.04.2007;Hamburg;Stuttgart;2;4;A;237;32;29;23;315;29;23;32;30;22;31;30;237;32;26;;;;237;31;262;23;32;288;225;32;275
07.04.2007;Hannover;Bayern Munich;1;2;A;40;34;185;415;33;18;425;33;185;38;32;185;35;32;19;37;325;19;35;32;19;433;325;18;34;325;19
07.04.2007;Hertha;Bielefeld;1;1;D;172;35;475;16;35;53;172;35;475;175;33;42;166;34;433;173;34;433;172;32;433;162;34;525;165;34;435
07.04.2007;Schalke 04;M'gladbach;2;0;H;144;40;75;14;43;65;145;40;70;145;37;65;136;40;70;14;40;725;136;375;80;136;42;80;14;375;70
07.04.2007;Wolfsburg;Mainz;3;2;H;21;325;34;20;315;355;20;325;375;20;31;34;19;32;35;20;325;34;19;32;35;205;30;36;20;325;325
08.04.2007;Leverkusen;Bochum;1;4;A;161;36;55;15;36;64;16;35;60;155;37;50;157;35;50;16;36;50;157;33;55;16;36;50;15;36;55
08.04.2007;Werder Bremen;Nurnberg;1;0;H;153;38;60;15;36;64;155;36;65;15;38;55;157;35;50;15;36;625;15;34;60;15;36;625;15;36;60
13.04.2007;M'gladbach;Hamburg;0;1;A;25;325;27;27;31;245;26;32;26;255;31;255;26;32;237;255;315;255;25;31;25;26;32;25;24;32;25
14.04.2007;Bielefeld;Ein Frankfurt;2;4;A;22;325;32;22;31;31;22;32;32;22;31;30;22;325;275;22;32;30;21;31;31;225;31;30;22;30;30
14.04.2007;Bochum;Hertha;1;3;A;23;325;30;23;315;29;23;32;30;22;31;30;225;32;275;22;325;295;215;31;30;21;325;32;21;32;30
14.04.2007;Cottbus;Wolfsburg;3;2;H;25;325;275;23;315;29;24;32;28;24;29;29;225;32;275;23;325;28;225;31;28;235;288;31;23;31;275
14.04.2007;Mainz;Schalke 04;0;3;A;35;33;205;335;32;205;34;325;21;32;31;21;32;32;20;34;325;20;36;31;19;36;325;195;32;32;20
14.04.2007;Nurnberg;Aachen;1;0;H;166;36;50;17;34;465;17;34;50;17;34;43;161;325;50;165;34;50;172;32;433;162;35;525;17;325;435
14.04.2007;Stuttgart;Hannover;2;1;H;166;36;50;155;35;59;162;35;575;165;35;45;157;35;50;155;35;575;157;33;55;162;35;525;155;35;50
15.04.2007;Bayern Munich;Leverkusen;2;1;H;144;40;75;15;37;615;15;38;675;145;39;60;144;36;65;15;36;625;15;34;60;153;36;60;15;36;55
15.04.2007;Dortmund;Werder Bremen;0;2;A;30;325;23;325;315;21;31;32;225;30;31;22;30;32;21;315;325;21;287;31;22;34;325;20;28;325;22
20.04.2007;Werder Bremen;Aachen;3;1;H;125;55;100;13;46;88;13;475;100;13;44;85;129;433;90;128;475;90;128;45;80;13;475;85;13;435;85
21.04.2007;Ein Frankfurt;Bochum;0;3;A;20;33;36;20;32;35;205;325;35;19;32;36;20;32;32;195;33;35;205;287;35;21;30;34;21;30;325
21.04.2007;Hertha;Dortmund;0;1;A;215;33;325;21;31;33;215;32;32;20;32;33;20;32;32;22;33;29;205;31;32;195;333;35;20;32;325
21.04.2007;Leverkusen;Nurnberg;2;0;H;21;325;34;20;32;35;205;325;35;20;32;33;20;32;32;20;325;34;20;31;33;20;30;375;20;32;325
21.04.2007;Schalke 04;Cottbus;2;0;H;133;45;95;135;43;80;135;425;100;137;41;70;136;40;70;13;433;100;136;375;80;125;475;110;135;35;100
21.04.2007;Stuttgart;Bayern Munich;2;0;H;27;325;25;27;32;24;29;32;24;27;31;24;25;32;25;25;33;25;25;325;24;25;32;26;25;325;24
21.04.2007;Wolfsburg;Bielefeld;2;3;A;19;325;40;18;33;415;19;325;40;185;32;38;18;32;40;185;33;385;183;32;375;20;30;375;18;325;375
22.04.2007;Hamburg;Mainz;2;2;D;166;36;50;165;345;49;17;34;50;16;36;48;162;35;45;165;34;50;161;33;50;173;325;475;16;35;46
22.04.2007;Hannover;M'gladbach;1;0;H;18;34;433;17;335;47;18;33;45;165;35;45;173;32;433;18;33;41;172;325;42;18;34;40;18;325;375
27.04.2007;Bochum;Schalke 04;2;1;H;42;35;18;39;33;185;425;33;183;36;32;19;40;32;18;38;35;18;34;325;19;45;34;173;435;33;173
28.04.2007;Aachen;Hertha;0;4;A;24;325;28;255;32;255;24;325;28;24;31;27;237;32;26;235;32;275;24;31;26;22;34;288;225;32;275
28.04.2007;Bayern Munich;Hamburg;1;2;A;15;375;70;15;37;615;155;36;625;16;36;48;15;34;60;16;36;50;153;35;55;15;36;65;15;35;60
28.04.2007;Dortmund;Ein Frankfurt;2;0;H;183;33;433;18;32;43;185;325;425;19;32;36;18;32;40;18;33;41;19;31;36;191;32;38;184;31;40
28.04.2007;Mainz;Hannover;1;2;A;21;325;34;215;325;305;215;325;325;22;31;30;21;32;30;22;325;295;22;32;28;20;34;325;22;32;28
28.04.2007;M'gladbach;Stuttgart;0;1;A;55;36;161;50;34;165;525;34;168;43;34;17;45;325;166;45;34;17;45;33;166;50;36;162;50;325;165
28.04.2007;Nurnberg;Wolfsburg;1;1;D;183;34;42;18;32;43;18;33;45;18;32;40;172;34;40;185;32;40;18;33;375;173;31;50;175;325;42
29.04.2007;Bielefeld;Werder Bremen;3;2;H;475;35;172;46;34;17;475;34;172;40;32;18;433;32;172;41;33;18;433;33;17;433;35;173;45;33;165
29.04.2007;Cottbus;Leverkusen;2;1;H;28;325;24;255;32;255;285;32;24;26;31;25;25;325;24;255;325;25;25;31;25;25;32;26;265;31;235
04.05.2007;Hannover;Cottbus;2;0;H;185;34;42;185;325;40;19;33;40;19;32;36;18;325;375;19;325;375;183;30;40;191;325;375;18;32;40
05.05.2007;Ein Frankfurt;Aachen;4;0;H;175;35;45;18;32;43;18;33;45;18;32;40;18;325;375;165;375;433;172;32;433;173;34;45;173;33;40
05.05.2007;Hamburg;Bochum;0;3;A;183;34;42;181;32;425;185;32;45;185;31;40;172;34;40;18;325;42;18;31;40;191;32;375;175;325;40
05.05.2007;M'gladbach;Bayern Munich;1;1;D;50;36;166;53;35;16;525;35;165;43;34;17;45;35;161;45;34;17;42;325;172;40;36;175;435;34;165
05.05.2007;Schalke 04;Nurnberg;1;0;H;144;42;70;15;365;625;15;375;70;14;40;65;144;36;65;145;375;70;15;34;60;153;34;70;145;36;65
05.05.2007;Stuttgart;Mainz;2;0;H;133;475;90;14;415;70;14;425;75;13;44;85;133;40;80;135;42;80;133;40;80;136;45;75;135;40;70
05.05.2007;Wolfsburg;Dortmund;0;2;A;237;32;29;235;30;295;24;32;29;23;30;29;22;32;28;24;32;27;23;31;275;20;325;34;235;30;27
06.05.2007;Hertha;Werder Bremen;1;4;A;30;34;22;305;325;215;31;325;22;27;32;23;30;34;20;32;325;21;287;31;22;275;35;225;29;325;21
06.05.2007;Leverkusen;Bielefeld;1;2;A;17;36;475;16;365;50;165;35;525;165;35;45;161;35;45;17;34;45;172;32;433;173;34;45;16;325;50
12.05.2007;Aachen;Wolfsburg;2;2;D;24;34;275;235;34;265;24;33;28;22;32;29;22;325;275;23;32;28;24;325;25;25;333;25;22;32;28
12.05.2007;Bielefeld;Hannover;3;1;H;26;325;26;25;335;25;25;33;27;25;32;25;24;325;25;24;33;26;237;31;262;22;35;28;24;325;25
12.05.2007;Bochum;Stuttgart;2;3;A;375;34;195;34;33;20;36;33;20;33;32;20;30;34;20;335;33;20;34;325;19;40;35;18;35;32;19
12.05.2007;Cottbus;Bayern Munich;0;3;A;35;34;20;33;325;205;35;33;205;33;32;20;30;32;21;32;33;205;32;32;20;30;325;22;30;32;21
12.05.2007;Dortmund;Schalke 04;2;0;H;31;33;21;305;325;215;33;33;21;32;31;21;32;32;20;315;325;21;287;31;22;36;34;191;30;32;21
12.05.2007;Hertha;Leverkusen;2;3;A;237;34;275;23;34;27;24;33;28;23;33;26;225;32;275;235;33;27;22;32;28;21;34;30;23;31;27
12.05.2007;Mainz;M'gladbach;3;0;H;166;36;50;17;375;41;165;36;525;165;35;45;161;35;45;16;36;50;161;36;433;175;36;40;165;325;45
12.05.2007;Nurnberg;Hamburg;0;2;A;21;325;34;21;32;32;205;33;35;21;32;31;20;32;32;21;32;32;19;325;34;20;32;35;20;32;32
12.05.2007;Werder Bremen;Ein Frankfurt;1;2;A;13;50;90;133;465;745;128;50;100;127;46;90;128;45;80;13;45;90;13;433;80;122;55;100;128;45;80
19.05.2007;Bayern Munich;Mainz;5;2;H;136;45;80;13;46;875;133;45;85;133;42;80;133;433;70;13;45;90;133;42;75;136;433;75;13;45;80
19.05.2007;Ein Frankfurt;Hertha;1;2;A;22;34;30;22;32;30;22;33;30;21;33;30;22;32;28;225;325;285;21;32;30;21;35;30;21;32;30
19.05.2007;Hamburg;Aachen;4;0;H;157;38;55;16;365;50;16;36;525;155;37;50;157;35;50;155;36;55;15;36;55;15;38;60;153;36;55
19.05.2007;Hannover;Nurnberg;0;3;A;19;34;38;185;33;39;185;33;40;18;32;40;18;325;375;195;32;36;172;325;42;20;32;36;185;32;375
19.05.2007;Leverkusen;Dortmund;2;1;H;24;33;28;245;325;26;24;325;275;245;33;245;22;325;275;245;325;26;25;325;24;22;34;288;225;32;275
19.05.2007;M'gladbach;Bochum;0;2;A;25;34;262;265;335;235;26;325;25;25;32;25;25;325;24;255;315;255;25;325;24;24;34;26;24;325;25
19.05.2007;Schalke 04;Bielefeld;2;1;H;122;60;110;12;65;885;125;55;95;122;50;100;12;55;90;122;55;100;128;50;70;125;55;85;12;55;95
19.05.2007;Stuttgart;Cottbus;2;1;H;114;75;150;118;70;95;117;65;120;115;50;150;117;55;120;115;70;110;116;55;120;111;70;170;117;55;120
19.05.2007;Wolfsburg;Werder Bremen;0;2;A;36;36;19;34;34;195;36;33;195;32;33;20;32;32;20;315;325;21;325;33;195;35;325;20;35;325;19
10.08.2007;Stuttgart;Schalke 04;2;2;D;237;325;287;23;32;285;235;32;29;23;31;28;21;32;30;225;325;285;;;;22;32;30;225;325;28
11.08.2007;Bayern Munich;Hansa Rostock;3;0;H;116;60;190;115;675;1225;12;60;130;12;52;110;12;50;110;12;575;110;;;;117;575;150;114;60;130
11.08.2007;Bochum;Werder Bremen;2;2;D;35;33;205;37;325;19;35;325;205;32;31;21;32;32;20;335;33;20;;;;36;34;191;35;325;19
11.08.2007;Ein Frankfurt;Hertha;1;0;H;237;32;29;23;32;285;23;32;30;22;31;30;237;32;26;23;325;28;;;;238;32;28;22;32;29
11.08.2007;Hannover;Hamburg;0;1;A;25;32;275;26;305;26;26;32;26;25;31;26;25;325;24;265;325;24;;;;25;32;262;24;31;27
11.08.2007;Leverkusen;Cottbus;0;0;D;153;38;60;15;375;60;155;375;60;155;37;50;15;34;60;16;36;50;;;;153;38;55;15;375;55
11.08.2007;Wolfsburg;Bielefeld;1;3;A;20;33;36;175;335;44;19;325;40;175;33;40;19;32;35;19;325;375;;;;175;34;433;;;
12.08.2007;Dortmund;Duisburg;1;3;A;153;38;60;15;375;60;155;375;60;155;37;50;153;34;55;16;36;50;;;;157;375;50;153;36;55
12.08.2007;Nurnberg;Karlsruhe;0;2;A;18;33;45;18;33;41;182;33;425;19;32;36;166;34;433;18;33;41;;;;167;35;45;165;33;45
17.08.2007;Karlsruhe;Hannover;1;2;A;237;325;287;23;325;28;235;325;28;22;31;30;22;325;275;235;325;27;;;;225;325;288;23;33;265
18.08.2007;Bielefeld;Ein Frankfurt;2;2;D;21;325;34;21;32;32;215;32;32;21;31;32;22;325;275;215;325;305;;;;21;32;325;21;33;30
18.08.2007;Duisburg;Wolfsburg;1;3;A;23;325;30;25;32;26;24;32;28;22;31;30;22;32;28;235;325;27;;;;23;32;288;23;33;265
18.08.2007;Hansa Rostock;Nurnberg;1;2;A;26;325;26;255;32;255;25;325;26;24;32;26;25;32;25;245;325;26;;;;25;32;26;265;33;23
18.08.2007;Hertha;Stuttgart;3;1;H;30;325;23;30;32;22;29;32;23;28;31;23;26;32;238;265;325;24;;;;333;325;205;27;33;225
18.08.2007;Schalke 04;Dortmund;4;1;H;175;34;475;185;325;40;18;33;425;185;32;38;162;35;45;17;33;475;;;;167;34;50;18;34;375
18.08.2007;Werder Bremen;Bayern Munich;0;4;A;38;33;195;375;325;19;33;325;21;32;31;21;30;32;21;34;325;20;;;;32;325;21;30;35;20
19.08.2007;Cottbus;Bochum;1;2;A;24;32;287;22;325;295;23;32;29;22;31;30;22;32;28;225;325;285;;;;22;32;30;23;34;26
19.08.2007;Hamburg;Leverkusen;1;0;H;21;325;34;195;325;36;20;325;35;185;32;38;183;32;375;195;32;36;;;;19;32;39;20;33;32
24.08.2007;Bochum;Hamburg;2;1;H;30;325;23;30;32;22;28;325;235;255;31;255;275;32;225;285;325;225;;;;32;325;21;28;33;225
25.08.2007;Bayern Munich;Hannover;3;0;H;116;65;150;12;60;100;12;575;120;12;52;110;12;50;110;12;55;120;;;;12;55;130;12;50;150
25.08.2007;Bielefeld;Hertha;2;0;H;237;325;287;24;32;27;235;325;28;22;32;29;225;32;275;24;325;265;;;;22;32;31;23;33;27
25.08.2007;Dortmund;Cottbus;3;0;H;161;36;55;16;35;53;162;35;525;16;36;48;161;325;50;16;375;475;;;;167;35;475;16;35;50
25.08.2007;Leverkusen;Karlsruhe;3;0;H;157;36;60;16;35;53;162;35;525;155;37;50;157;35;50;16;36;50;;;;15;38;60;15;35;65
25.08.2007;Nurnberg;Werder Bremen;0;1;A;26;325;26;245;32;265;25;325;26;25;32;25;26;32;237;265;325;24;;;;238;325;275;24;33;25
25.08.2007;Stuttgart;Duisburg;1;0;H;144;40;75;14;41;70;148;40;60;155;37;50;144;36;65;15;375;60;;;;136;42;85;145;36;75
26.08.2007;Ein Frankfurt;Hansa Rostock;1;0;H;172;35;475;17;34;46;175;34;45;18;32;40;161;35;45;17;34;45;;;;18;34;40;165;32;50
26.08.2007;Wolfsburg;Schalke 04;1;1;D;34;325;21;34;325;20;32;32;215;30;31;22;32;32;20;31;33;21;;;;30;325;22;31;33;21
31.08.2007;Schalke 04;Leverkusen;1;1;D;172;35;475;17;34;46;175;34;475;18;32;40;166;34;433;17;34;45;;;;18;325;433;18;34;375
01.09.2007;Cottbus;Nurnberg;1;1;D;28;325;24;26;32;25;275;32;25;25;32;25;25;32;25;255;315;255;;;;262;32;25;26;32;24
01.09.2007;Duisburg;Bielefeld;3;0;H;23;325;30;235;325;275;23;325;29;23;31;28;237;32;26;235;325;27;;;;225;32;30;21;32;32
01.09.2007;Hannover;Bochum;3;2;H;20;33;36;195;33;35;205;325;35;21;31;32;19;325;34;191;34;35;;;;205;325;325;19;325;35
