,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,HomeEloOld,AwayEloOld
4701,27.11.2021,Greuther Furth,Hoffenheim,3.0,6.0,A,1.0,2.0,A,14.0,20.0,7.0,11.0,17.0,17.0,4.0,10.0,1.0,0.0,0.0,0.0,0,879,1.709098834764656,-4.957500339260065,3.4357872420039532,-1.6862808195542118,0.46253195127138363,-3.469752473827771,1.6887596550583384,-0.6398690782396703,-0.4256546538668663,879.2550932690386
4702,27.11.2021,Hertha,Augsburg,1.0,1.0,D,1.0,0.0,H,10.0,20.0,4.0,7.0,11.0,14.0,5.0,6.0,2.0,3.0,0.0,0.0,757,761,0.5098447635008583,-1.2627107555438644,1.4349201470581385,-1.0839953509790476,0.22302392445470276,-1.5700200861505418,1.7484143864017943,-1.0363615142666478,756.9533252342222,761.1567233320421
4703,27.11.2021,Wolfsburg,Dortmund,1.0,3.0,A,1.0,1.0,D,15.0,16.0,7.0,8.0,9.0,11.0,7.0,7.0,4.0,1.0,0.0,0.0,820,1016,1.1709516405232867,-1.9625574612096248,2.521701196114485,-1.0661851874040582,1.3015399504274887,-1.1455386191404198,2.0272334060251005,-1.1400866279511503,826.0093901444747,1011.0368611804067
4704,27.11.2021,Bayern Munich,Bielefeld,1.0,0.0,H,0.0,0.0,D,23.0,8.0,9.0,0.0,8.0,13.0,13.0,4.0,1.0,1.0,0.0,0.0,1113,303,2.122607191164441,-0.6300439740538639,0.7539626567974518,-1.2997393938273245,2.9369923995344274,-1.2745401676235213,1.3323490456866955,-1.7041044683566073,1113.3184013971118,303.32638807431516
4705,28.11.2021,Ein Frankfurt,Union Berlin,2.0,1.0,H,1.0,0.0,H,17.0,7.0,4.0,4.0,4.0,7.0,7.0,2.0,0.0,4.0,0.0,0.0,872,657,1.7725227212745116,-0.6075167581086023,1.6881735965534204,-1.6364347611390366,1.5105963864546905,-0.5765430341952021,2.022581106107193,-1.3728001620773609,867.977444809919,661.9397152582856
4706,28.11.2021,RB Leipzig,Leverkusen,1.0,3.0,A,0.0,2.0,A,14.0,11.0,3.0,4.0,10.0,9.0,7.0,2.0,1.0,3.0,0.0,0.0,920,888,1.2741243504712148,-2.1594673575193926,1.893467005756699,-0.9814853053157675,1.4436392324738376,-1.2674359081739475,1.0614406807145969,-1.025201358599471,932.2731593556482,876.7439732210293
4707,03.12.2021,Union Berlin,RB Leipzig,2.0,1.0,H,1.0,1.0,D,14.0,11.0,5.0,2.0,12.0,8.0,5.0,7.0,1.0,1.0,0.0,0.0,678,904,1.7851750781559637,-1.363506181902996,1.1258894463066347,-2.126520213680125,1.6881735965534204,-1.6364347611390366,1.2741243504712148,-2.1594673575193926,661.9397152582856,920.6883720732096
4708,04.12.2021,Augsburg,Bochum,2.0,3.0,A,0.0,3.0,A,16.0,12.0,7.0,6.0,9.0,6.0,13.0,6.0,0.0,2.0,0.0,0.0,742,296,1.7916799950280273,-2.0125899621744936,2.0729619156652443,-1.3017654850380436,1.4349201470581385,-1.0839953509790476,1.3192570574992897,-0.841160775066475,761.1567233320421,277.9293320742725
4709,04.12.2021,Bielefeld,FC Koln,1.0,1.0,D,0.0,1.0,A,18.0,9.0,5.0,3.0,14.0,10.0,7.0,1.0,1.0,1.0,0.0,0.0,311,722,0.8156757615344752,-0.9821044436455046,2.0284003320271777,-1.1757950246278512,0.7539626567974518,-1.2997393938273245,2.641861419972585,-1.2444071917114572,303.32638807431516,730.7449205180463
4710,04.12.2021,Hoffenheim,Ein Frankfurt,3.0,2.0,H,2.0,1.0,H,8.0,17.0,4.0,2.0,9.0,12.0,4.0,6.0,2.0,2.0,0.0,0.0,889,862,3.5714274314888956,-1.8323601720620684,1.8787816792888112,-1.4332695448817645,3.4357872420039532,-1.6862808195542118,1.7725227212745116,-0.6075167581086023,879.2550932690386,872.6567728316212
4711,04.12.2021,Leverkusen,Greuther Furth,7.0,1.0,H,3.0,1.0,H,13.0,8.0,8.0,3.0,13.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,877,0,4.063729336190429,-0.8997909614767727,1.4557129015433135,-6.090471545013737,1.893467005756699,-0.9814853053157675,1.709098834764656,-4.957500339260065,876.7439732210293,-0.5512841195476079
4712,04.12.2021,Mainz,Wolfsburg,3.0,0.0,H,2.0,0.0,H,12.0,16.0,5.0,0.0,18.0,10.0,6.0,5.0,1.0,1.0,0.0,0.0,750,789,1.9605870369029907,-0.809629262483274,0.6306411175166449,-2.4815250336431416,1.12945075128671,-1.5295971480778958,1.1709516405232867,-1.9625574612096248,718.9965615740944,820.8826835093312
4713,04.12.2021,Dortmund,Bayern Munich,2.0,3.0,A,1.0,2.0,A,11.0,16.0,4.0,6.0,10.0,10.0,4.0,6.0,2.0,2.0,0.0,0.0,1003,1120,2.4973077508148203,-1.9010398432319813,2.588999514073778,-1.0816140149318123,2.521701196114485,-1.0661851874040582,2.122607191164441,-0.6300439740538639,1011.0368611804067,1113.5054562602404
4714,05.12.2021,Stuttgart,Hertha,2.0,2.0,D,2.0,1.0,H,10.0,15.0,3.0,8.0,9.0,16.0,7.0,5.0,0.0,1.0,0.0,0.0,730,756,1.6192073218256624,-1.8965592991648124,1.081583064792435,-1.5867933069867073,1.2432738660298326,-1.5364638313638714,0.5098447635008583,-1.2627107555438644,729.5713903003228,757.0743028542761
4715,05.12.2021,M'gladbach,Freiburg,0.0,6.0,A,0.0,6.0,A,19.0,15.0,3.0,8.0,12.0,15.0,3.0,3.0,2.0,1.0,0.0,0.0,885,851,0.9398675268478912,-4.080354609212464,3.1175957687679547,-0.9470739235840271,1.8444463995774303,-1.929412205114187,1.0042241518712205,-1.7032917831040215,897.3397494298766,839.4731994427708
4716,10.12.2021,FC Koln,Augsburg,0.0,2.0,A,0.0,0.0,D,14.0,12.0,4.0,4.0,12.0,15.0,9.0,4.0,2.0,4.0,0.0,0.0,721,751,1.0161764622451743,-1.5109118910139037,1.9309360105157791,-1.1308466685784118,2.0284003320271777,-1.1757950246278512,1.7916799950280273,-2.0125899621744936,730.7449205180463,742.3231672209519
4717,11.12.2021,Bayern Munich,Mainz,2.0,1.0,H,0.0,1.0,A,21.0,9.0,7.0,4.0,9.0,10.0,7.0,2.0,3.0,3.0,0.0,0.0,1115,748,2.516921038485702,-0.9309353797195088,1.6089999755994306,-1.1914031592413337,2.588999514073778,-1.0816140149318123,1.9605870369029907,-0.809629262483274,1113.5054562602404,750.8248192415462
4718,11.12.2021,Bochum,Dortmund,1.0,1.0,D,1.0,0.0,H,4.0,23.0,3.0,8.0,8.0,18.0,0.0,15.0,0.0,3.0,0.0,0.0,287,994,1.55797121688678,-1.0014399592969248,1.935637349347147,-1.4934034999091408,2.0729619156652443,-1.3017654850380436,2.4973077508148203,-1.9010398432319813,277.9293320742725,1003.903506252465
4719,11.12.2021,Freiburg,Hoffenheim,1.0,2.0,A,1.0,1.0,D,14.0,14.0,6.0,8.0,13.0,9.0,6.0,7.0,4.0,3.0,0.0,0.0,830,897,2.219452333972213,-1.1454927733039049,3.0889555480175717,-1.3677935657922662,3.1175957687679547,-0.9470739235840271,3.5714274314888956,-1.8323601720620684,839.4731994427708,889.0652011699063
4720,11.12.2021,Hertha,Bielefeld,2.0,0.0,H,0.0,0.0,D,18.0,9.0,9.0,1.0,10.0,15.0,6.0,4.0,1.0,1.0,0.0,0.0,759,309,1.5532263600395837,-0.8897863466748827,0.3985740576246867,-1.4196619822734924,1.081583064792435,-1.5867933069867073,0.8156757615344752,-0.9821044436455046,757.0743028542761,311.7527886866653
4721,11.12.2021,RB Leipzig,M'gladbach,4.0,1.0,H,2.0,0.0,H,19.0,12.0,10.0,4.0,20.0,15.0,6.0,0.0,3.0,2.0,0.0,0.0,941,864,2.193636577790089,-1.7115916926940917,0.8734682426931706,-4.276017058534029,1.1258894463066347,-2.126520213680125,0.9398675268478912,-4.080354609212464,920.6883720732096,885.6894478842562
4722,11.12.2021,Wolfsburg,Stuttgart,0.0,2.0,A,0.0,1.0,A,19.0,12.0,3.0,3.0,17.0,9.0,5.0,3.0,2.0,2.0,0.0,0.0,808,742,0.15708078605230147,-2.348552230798756,1.7184355472911945,-1.16571446372147,0.6306411175166449,-2.4815250336431416,1.6192073218256624,-1.8965592991648124,820.8826835093312,730.3613384367586
4723,12.12.2021,Greuther Furth,Union Berlin,1.0,0.0,H,0.0,0.0,D,5.0,14.0,3.0,4.0,12.0,6.0,3.0,7.0,3.0,0.0,0.0,0.0,19,658,1.2393822907266965,-3.5833978308640906,0.6678096949894661,-1.1972685773485354,1.4557129015433135,-6.090471545013737,1.7851750781559637,-1.363506181902996,-0.5512841195476079,678.2597104617246
4724,12.12.2021,Ein Frankfurt,Leverkusen,5.0,2.0,H,2.0,2.0,D,15.0,11.0,7.0,4.0,11.0,11.0,7.0,4.0,0.0,3.0,0.0,0.0,896,853,3.5617646793709103,-1.3878272985272992,3.3663524228031054,-2.617148766001619,1.8787816792888112,-1.4332695448817645,4.063729336190429,-0.8997909614767727,872.6567728316212,877.0405740446141
4725,14.12.2021,Stuttgart,Bayern Munich,0.0,5.0,A,0.0,1.0,A,13.0,25.0,1.0,12.0,7.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,728,1117,0.957655294592058,-2.913956410015206,3.7088310978016628,-0.46212770050068575,1.7184355472911945,-1.16571446372147,2.516921038485702,-0.9309353797195088,730.3613384367586,1115.7113048053095
4726,14.12.2021,Bielefeld,Bochum,2.0,0.0,H,0.0,0.0,D,13.0,5.0,4.0,3.0,13.0,9.0,6.0,2.0,2.0,2.0,0.0,0.0,327,271,1.1239287911033136,-0.6925423368100853,0.8871642184529769,-1.4854088756726638,0.3985740576246867,-1.4196619822734924,1.55797121688678,-1.0014399592969248,311.7527886866653,287.627688173212
4727,14.12.2021,Mainz,Hertha,4.0,0.0,H,2.0,0.0,H,21.0,7.0,11.0,1.0,10.0,14.0,4.0,1.0,0.0,2.0,0.0,0.0,779,730,2.894401691415284,-0.5504736795208856,0.901957265084629,-2.194316255244891,1.6089999755994306,-1.1914031592413337,1.5532263600395837,-0.8897863466748827,750.8248192415462,759.1399974254809
4728,14.12.2021,Wolfsburg,FC Koln,2.0,3.0,A,1.0,1.0,D,19.0,19.0,5.0,6.0,18.0,9.0,9.0,5.0,3.0,2.0,0.0,0.0,795,733,0.9093115049059504,-2.8408230864685757,1.780007403094662,-1.830655993770446,0.15708078605230147,-2.348552230798756,1.0161764622451743,-1.5109118910139037,808.3346652200971,721.0780459382775
4729,15.12.2021,M'gladbach,Ein Frankfurt,2.0,3.0,A,1.0,1.0,D,19.0,12.0,8.0,5.0,8.0,19.0,7.0,1.0,2.0,5.0,0.0,1.0,876,906,1.3724392393673193,-3.7272900766624044,3.2601916650240184,-1.695837156658647,0.8734682426931706,-4.276017058534029,3.5617646793709103,-1.3878272985272992,885.6894478842562,896.5105909664795
4730,15.12.2021,Augsburg,RB Leipzig,1.0,1.0,D,0.0,1.0,A,9.0,13.0,2.0,4.0,14.0,7.0,6.0,8.0,2.0,0.0,0.0,0.0,747,936,1.4928860449856005,-0.9325745956377463,1.7544510366640873,-1.3831340523106073,1.9309360105157791,-1.1308466685784118,2.193636577790089,-1.7115916926940917,742.3231672209519,941.4698825053864
4731,15.12.2021,Dortmund,Greuther Furth,3.0,0.0,H,1.0,0.0,H,12.0,7.0,5.0,1.0,10.0,10.0,5.0,8.0,2.0,2.0,0.0,0.0,1004,18,2.261848614483956,-0.778454401102376,0.6773071315663883,-3.4568925674795623,1.935637349347147,-1.4934034999091408,1.2393822907266965,-3.5833978308640906,1003.903506252465,19.054835666428094
4732,15.12.2021,Leverkusen,Hoffenheim,2.0,2.0,D,1.0,0.0,H,17.0,14.0,9.0,6.0,12.0,4.0,6.0,3.0,5.0,3.0,1.0,0.0,877,888,2.9329960685279075,-2.2495985352488153,2.6493974006048804,-1.488246470054178,3.3663524228031054,-2.617148766001619,3.0889555480175717,-1.3677935657922662,877.0405740446141,889.0652011699063
4733,15.12.2021,Union Berlin,Freiburg,0.0,0.0,D,0.0,0.0,D,18.0,8.0,5.0,2.0,10.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0,682,826,0.2741944627054282,-0.470861319096308,1.3283000438455947,-0.681658675476762,0.6678096949894661,-1.1972685773485354,2.219452333972213,-1.1454927733039049,678.2597104617246,830.8909566186068
4734,17.12.2021,Bayern Munich,Wolfsburg,4.0,0.0,H,1.0,0.0,H,24.0,7.0,9.0,2.0,10.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,1122,789,3.962916550317467,-0.1751658746996848,0.5464239562287584,-3.2801498602531765,3.7088310978016628,-0.46212770050068575,0.9093115049059504,-2.8408230864685757,1115.7113048053095,795.874720904715
4735,18.12.2021,Bochum,Union Berlin,0.0,1.0,A,0.0,1.0,A,13.0,9.0,3.0,3.0,13.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,285,684,0.4956199716460721,-1.3941062394572363,0.49710825925873803,-0.2323358279794335,0.8871642184529769,-1.4854088756726638,0.2741944627054282,-0.470861319096308,287.627688173212,682.3904175991536
4736,18.12.2021,Ein Frankfurt,Mainz,1.0,0.0,H,1.0,0.0,H,13.0,11.0,4.0,5.0,11.0,9.0,8.0,6.0,0.0,1.0,0.0,0.0,903,772,2.468810580699901,-0.6980980114847439,1.7217388056989595,-0.5354447271130658,3.2601916650240184,-1.695837156658647,2.894401691415284,-0.5504736795208856,896.5105909664795,779.2601383501946
4737,18.12.2021,Greuther Furth,Augsburg,0.0,0.0,D,0.0,0.0,D,4.0,14.0,1.0,5.0,8.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0,28,737,0.3067451327742744,-1.9739470990515264,0.6863103907345596,-0.5445159806768071,0.6773071315663883,-3.4568925674795623,1.4928860449856005,-0.9325745956377463,19.054835666428094,747.5001513439249
4738,18.12.2021,Hoffenheim,M'gladbach,1.0,1.0,D,0.0,1.0,A,21.0,11.0,8.0,5.0,6.0,9.0,15.0,3.0,2.0,2.0,0.0,0.0,888,876,1.6899621157952498,-1.2585991388629463,1.2004496322467062,-2.6183110334395963,2.6493974006048804,-1.488246470054178,1.3724392393673193,-3.7272900766624044,889.0652011699063,876.0008047470776
4739,18.12.2021,RB Leipzig,Bielefeld,0.0,2.0,A,0.0,0.0,D,15.0,4.0,4.0,4.0,6.0,16.0,10.0,1.0,0.0,2.0,0.0,1.0,922,347,1.0099641058137938,-1.7239676838062152,1.4869595339637942,-0.30659344727957905,1.7544510366640873,-1.3831340523106073,1.1239287911033136,-0.6925423368100853,941.4698825053864,327.9883155059067
4740,18.12.2021,Hertha,Dortmund,3.0,2.0,H,0.0,1.0,A,14.0,9.0,5.0,3.0,4.0,19.0,1.0,5.0,0.0,1.0,0.0,0.0,775,987,1.966416490540096,-2.0887165827175624,2.152565811212777,-1.7407319393714729,0.901957265084629,-2.194316255244891,2.261848614483956,-0.778454401102376,759.1399974254809,1004.0118190575027
4741,19.12.2021,Freiburg,Leverkusen,2.0,1.0,H,1.0,1.0,D,14.0,6.0,6.0,4.0,6.0,8.0,4.0,8.0,2.0,3.0,0.0,0.0,842,866,1.5489877104973948,-0.5594121636069878,2.263196022379069,-2.212375620718335,1.3283000438455947,-0.681658675476762,2.9329960685279075,-2.2495985352488153,830.8909566186068,877.3865325122673
4742,19.12.2021,FC Koln,Stuttgart,1.0,0.0,H,0.0,0.0,D,8.0,6.0,2.0,2.0,17.0,13.0,2.0,1.0,3.0,1.0,0.0,0.0,731,718,1.248260075682263,-1.0244530842825215,0.47047792358472107,-2.165190246799221,1.780007403094662,-1.830655993770446,0.957655294592058,-2.913956410015206,721.0780459382775,728.3988720066518
4743,07.01.2022,Bayern Munich,M'gladbach,1.0,2.0,A,1.0,2.0,A,19.0,9.0,8.0,3.0,18.0,11.0,6.0,6.0,0.0,1.0,0.0,0.0,1106,892,2.6495339647684673,-0.9594224676564647,1.6303532116971333,-1.8052526503036892,3.962916550317467,-0.1751658746996848,1.2004496322467062,-2.6183110334395963,1122.2402392797658,876.0008047470776
4744,08.01.2022,Freiburg,Bielefeld,2.0,2.0,D,1.0,0.0,H,18.0,15.0,6.0,5.0,6.0,5.0,7.0,12.0,2.0,1.0,0.0,0.0,833,337,1.9297931381509243,-1.163762660508893,1.7838793761637597,-0.9503967622808713,1.5489877104973948,-0.5594121636069878,1.4869595339637942,-0.30659344727957905,842.2212747170914,327.9883155059067
4745,08.01.2022,Greuther Furth,Stuttgart,0.0,0.0,D,0.0,0.0,D,10.0,18.0,3.0,3.0,8.0,12.0,1.0,5.0,0.0,1.0,0.0,0.0,38,718,-0.07893307286598111,-1.174907196459114,0.1471853026830614,-1.3631105383577609,0.3067451327742744,-1.9739470990515264,0.47047792358472107,-2.165190246799221,28.75738892134858,728.3988720066518
4746,08.01.2022,Hoffenheim,Augsburg,3.0,1.0,H,2.0,1.0,H,12.0,9.0,5.0,4.0,17.0,8.0,2.0,4.0,1.0,0.0,0.0,0.0,898,737,2.48816182478743,-1.2008356629475214,0.7788395363406595,-1.5293022598245756,1.6899621157952498,-1.2585991388629463,0.6863103907345596,-0.5445159806768071,888.6893547386353,747.5001513439249
4747,08.01.2022,Leverkusen,Union Berlin,2.0,2.0,D,1.0,1.0,D,17.0,17.0,8.0,7.0,8.0,11.0,11.0,5.0,1.0,2.0,0.0,0.0,872,687,2.385455535489489,-2.320596230541617,1.0206181332190092,-0.8470279505509598,2.263196022379069,-2.212375620718335,0.49710825925873803,-0.2323358279794335,877.3865325122673,682.3904175991536
4748,08.01.2022,RB Leipzig,Mainz,4.0,1.0,H,1.0,0.0,H,16.0,2.0,8.0,1.0,6.0,10.0,6.0,1.0,0.0,2.0,0.0,1.0,935,765,2.564296975244488,-1.3622624516665147,1.4058039471035353,-2.014115832540105,1.0099641058137938,-1.7239676838062152,1.7217388056989595,-0.5354447271130658,922.038474007116,779.2601383501946
4749,08.01.2022,Ein Frankfurt,Dortmund,2.0,3.0,A,2.0,0.0,H,12.0,21.0,5.0,8.0,14.0,6.0,4.0,11.0,3.0,2.0,0.0,0.0,896,1011,2.325415120516004,-1.6672405307763678,2.6369485656609397,-1.79728057204267,2.468810580699901,-0.6980980114847439,2.152565811212777,-1.7407319393714729,903.2583873434974,1004.0118190575027
4750,09.01.2022,Hertha,FC Koln,1.0,3.0,A,0.0,2.0,A,10.0,14.0,5.0,8.0,9.0,16.0,10.0,4.0,3.0,1.0,0.0,0.0,763,742,1.600953671052245,-2.649415354738194,1.9489856279591402,-0.9401639687950453,1.966416490540096,-2.0887165827175624,1.248260075682263,-1.0244530842825215,775.2140401847844,731.2887250716742
4751,09.01.2022,Bochum,Wolfsburg,1.0,0.0,H,0.0,0.0,D,12.0,12.0,3.0,4.0,15.0,18.0,4.0,2.0,1.0,2.0,0.0,0.0,304,776,0.399743749747148,-0.8030134051321779,0.24113829700145173,-2.5001256939398417,0.4956199716460721,-1.3941062394572363,0.5464239562287584,-3.2801498602531765,285.7590563011088,795.874720904715
4752,14.01.2022,Dortmund,Freiburg,5.0,1.0,H,3.0,0.0,H,20.0,4.0,8.0,4.0,8.0,8.0,9.0,2.0,2.0,0.0,0.0,0.0,1017,819,4.002622520974476,-1.3820762152578032,1.5333611844371022,-2.7270238476962487,2.6369485656609397,-1.79728057204267,1.9297931381509243,-1.163762660508893,1004.0118190575027,833.2064422812487
4753,15.01.2022,FC Koln,Bayern Munich,0.0,4.0,A,0.0,2.0,A,11.0,19.0,3.0,9.0,6.0,10.0,5.0,12.0,1.0,0.0,0.0,0.0,729,1108,1.0981882090174047,-2.256410734900845,3.3739073861176863,-0.46236551615811483,1.9489856279591402,-0.9401639687950453,2.6495339647684673,-0.9594224676564647,731.2887250716742,1106.1414154416289
4754,15.01.2022,Mainz,Bochum,1.0,0.0,H,0.0,0.0,D,20.0,12.0,5.0,3.0,19.0,14.0,7.0,3.0,3.0,3.0,0.0,0.0,780,303,1.2782507912981873,-1.208854426619172,0.09873304026457097,-0.8421020292953377,1.4058039471035353,-2.014115832540105,0.399743749747148,-0.8030134051321779,779.2601383501946,304.7514507312485
4755,15.01.2022,Stuttgart,RB Leipzig,0.0,2.0,A,0.0,1.0,A,16.0,7.0,10.0,3.0,12.0,13.0,5.0,1.0,3.0,1.0,0.0,0.0,723,940,-0.07829199228140096,-1.5314069645680395,2.4112597389568,-0.8612005313267469,0.1471853026830614,-1.3631105383577609,2.564296975244488,-1.3622624516665147,728.3988720066518,935.4369650422507
4756,15.01.2022,Union Berlin,Hoffenheim,2.0,1.0,H,1.0,1.0,D,6.0,12.0,3.0,5.0,10.0,11.0,0.0,8.0,0.0,3.0,0.0,0.0,697,883,1.4877818753934404,-0.7183722409959211,1.9653046103676537,-1.5645495549180208,1.0206181332190092,-0.8470279505509598,2.48816182478743,-1.2008356629475214,682.3904175991536,898.8249775148737
4757,15.01.2022,Wolfsburg,Hertha,0.0,0.0,D,0.0,0.0,D,7.0,6.0,3.0,2.0,12.0,12.0,3.0,2.0,1.0,1.0,0.0,0.0,794,764,-0.1804654837163669,-1.3624593498308704,0.8302886256787944,-1.678442782175917,0.24113829700145173,-2.5001256939398417,1.600953671052245,-2.649415354738194,795.874720904715,763.956461173239
4758,15.01.2022,M'gladbach,Leverkusen,1.0,2.0,A,0.0,0.0,D,16.0,29.0,6.0,13.0,8.0,18.0,5.0,7.0,2.0,3.0,0.0,0.0,865,882,1.228896228493006,-1.8301009645036197,2.262147089117978,-1.796760615526885,1.6303532116971333,-1.8052526503036892,2.385455535489489,-2.320596230541617,876.0008047470776,872.2975345352457
4759,16.01.2022,Augsburg,Ein Frankfurt,1.0,1.0,D,1.0,1.0,D,12.0,14.0,5.0,4.0,12.0,14.0,4.0,3.0,3.0,3.0,0.0,0.0,751,892,0.7783696438658663,-1.1651370223258593,1.80774232253177,-1.4447291262519966,0.7788395363406595,-1.5293022598245756,2.325415120516004,-1.6672405307763678,747.5001513439249,896.0796589609939
4760,16.01.2022,Bielefeld,Greuther Furth,2.0,2.0,D,1.0,1.0,D,13.0,6.0,5.0,3.0,16.0,6.0,3.0,5.0,4.0,1.0,0.0,0.0,321,45,1.9680612105449606,-1.6038646105337921,0.7501837531420377,-1.4883093464688262,1.7838793761637597,-0.9503967622808713,-0.07893307286598111,-1.174907196459114,327.9883155059067,38.407237811505496
4761,21.01.2022,Ein Frankfurt,Bielefeld,0.0,2.0,A,0.0,2.0,A,17.0,8.0,7.0,5.0,7.0,10.0,10.0,1.0,4.0,2.0,0.0,0.0,876,340,0.9293558752656321,-1.6569480525893778,2.022919750016928,-0.8862458971754161,1.80774232253177,-1.4447291262519966,1.9680612105449606,-1.6038646105337921,896.0796589609939,321.1649065551197
4762,22.01.2022,Freiburg,Stuttgart,2.0,0.0,H,1.0,0.0,H,16.0,7.0,4.0,1.0,12.0,7.0,6.0,3.0,1.0,1.0,0.0,0.0,844,712,1.766924869702184,-1.7141764038453304,-0.26320454565654194,-1.7362637441422517,1.5333611844371022,-2.7270238476962487,-0.07829199228140096,-1.5314069645680395,833.2064422812487,723.7401540243397
4763,22.01.2022,Greuther Furth,Mainz,2.0,1.0,H,1.0,0.0,H,11.0,16.0,7.0,4.0,12.0,15.0,7.0,8.0,1.0,1.0,0.0,0.0,58,760,1.317758042386377,-1.270411992630743,1.1401052454825242,-1.5908142613386853,0.7501837531420377,-1.4883093464688262,1.2782507912981873,-1.208854426619172,38.407237811505496,780.4829480859711
4764,22.01.2022,Hoffenheim,Dortmund,2.0,3.0,A,1.0,1.0,D,14.0,3.0,2.0,2.0,14.0,7.0,7.0,3.0,2.0,2.0,0.0,0.0,892,1024,2.055555854572558,-1.9775156567019536,3.754449618521303,-1.6068531527145573,1.9653046103676537,-1.5645495549180208,4.002622520974476,-1.3820762152578032,898.8249775148737,1017.8853419028351
4765,22.01.2022,Leverkusen,Augsburg,5.0,1.0,H,2.0,0.0,H,22.0,14.0,12.0,5.0,8.0,7.0,9.0,5.0,1.0,2.0,0.0,0.0,889,734,3.7681998029080037,-1.5256791792210698,0.7957711300135327,-2.7571856635901613,2.262147089117978,-1.796760615526885,0.7783696438658663,-1.1651370223258593,872.2975345352457,751.5336746244402
4766,22.01.2022,M'gladbach,Union Berlin,1.0,2.0,A,1.0,1.0,D,12.0,6.0,5.0,3.0,11.0,19.0,4.0,1.0,1.0,2.0,0.0,0.0,851,712,1.1782636126836386,-1.9578403683905823,1.6851336260720775,-0.8016996990369959,1.228896228493006,-1.8301009645036197,1.4877818753934404,-0.7183722409959211,865.8942200986465,697.9221953427749
4767,22.01.2022,Bochum,FC Koln,2.0,2.0,D,1.0,2.0,A,17.0,7.0,7.0,3.0,11.0,12.0,1.0,5.0,0.0,3.0,0.0,0.0,313,720,0.7796568083027513,-1.3890402421824106,1.5127376003630766,-2.312799608275184,0.09873304026457097,-0.8421020292953377,1.0981882090174047,-2.256410734900845,304.7514507312485,729.2166807368735
4768,23.01.2022,RB Leipzig,Wolfsburg,2.0,0.0,H,0.0,0.0,D,12.0,9.0,4.0,3.0,17.0,16.0,4.0,3.0,5.0,1.0,0.0,0.0,945,784,2.336729918119141,-0.5608085175437627,-0.18289199201569964,-1.5594458538794014,2.4112597389568,-0.8612005313267469,-0.1804654837163669,-1.3624593498308704,935.4369650422507,794.9586153280259
4769,23.01.2022,Hertha,Bayern Munich,1.0,4.0,A,0.0,2.0,A,5.0,29.0,2.0,20.0,9.0,9.0,4.0,9.0,1.0,0.0,0.0,0.0,761,1108,0.9611347015294821,-2.627288315595237,3.7802810768741493,-0.6688366099076365,0.8302886256787944,-1.678442782175917,3.3739073861176863,-0.46236551615811483,763.956461173239,1106.1414154416289
4770,04.02.2022,Hertha,Bochum,1.0,1.0,D,1.0,0.0,H,13.0,9.0,2.0,4.0,14.0,22.0,4.0,7.0,3.0,1.0,0.0,0.0,752,321,0.927079158183125,-2.0445980962091794,0.7317107431630722,-1.252265256591116,0.9611347015294821,-2.627288315595237,0.7796568083027513,-1.3890402421824106,761.5081999157444,313.15302689075304
4771,05.02.2022,Augsburg,Union Berlin,2.0,0.0,H,1.0,0.0,H,14.0,14.0,9.0,4.0,8.0,16.0,4.0,6.0,0.0,2.0,0.0,0.0,766,683,1.3971444938788333,-1.512599336484841,0.8641335992344433,-1.3264192501632683,0.7957711300135327,-2.7571856635901613,1.6851336260720775,-0.8016996990369959,751.5336746244402,697.9221953427749
4772,05.02.2022,Bielefeld,M'gladbach,1.0,1.0,D,1.0,1.0,D,10.0,22.0,5.0,4.0,15.0,10.0,5.0,11.0,3.0,3.0,0.0,0.0,330,842,1.5195947977117572,-0.9066207341491803,1.1230871661586266,-1.5337008805301442,2.022919750016928,-0.8862458971754161,1.1782636126836386,-1.9578403683905823,321.1649065551197,851.4040980744184
4773,05.02.2022,FC Koln,Freiburg,1.0,0.0,H,1.0,0.0,H,14.0,18.0,3.0,2.0,14.0,16.0,8.0,8.0,2.0,2.0,0.0,0.0,742,831,1.2311889497462567,-1.224634146459217,0.9512487752564628,-1.4174616336850494,1.5127376003630766,-2.312799608275184,1.766924869702184,-1.7141764038453304,729.2166807368735,844.8394594969653
4774,05.02.2022,Mainz,Hoffenheim,2.0,0.0,H,0.0,0.0,D,9.0,12.0,4.0,2.0,12.0,13.0,5.0,3.0,0.0,2.0,0.0,0.0,804,867,1.4653763213388333,-0.7373144315151086,1.1925581051684602,-2.052775245271367,1.1401052454825242,-1.5908142613386853,2.055555854572558,-1.9775156567019536,780.4829480859711,892.1236855437966
