,Rank,Club,Country,Level,Elo,From,To
913,70,Braunschweig,FRG,1,1658.34985352,1969-10-16,1969-10-19
914,74,Braunschweig,FRG,1,1658.34985352,1969-10-20,1969-10-25
915,75,Braunschweig,FRG,1,1655.7557373,1969-10-26,1969-11-01
916,76,Braunschweig,FRG,1,1652.7689209,1969-11-02,1969-11-02
917,77,Braunschweig,FRG,1,1652.7689209,1969-11-03,1969-11-08
918,68,Braunschweig,FRG,1,1664.98791504,1969-11-09,1969-11-09
919,69,Braunschweig,FRG,1,1664.98791504,1969-11-10,1969-11-12
920,68,Braunschweig,FRG,1,1664.79541016,1969-11-13,1969-11-15
921,62,Braunschweig,FRG,1,1670.58044434,1969-11-16,1969-11-22
922,63,Braunschweig,FRG,1,1670.58044434,1969-11-23,1969-11-23
923,64,Braunschweig,FRG,1,1670.58044434,1969-11-24,1969-11-25
924,63,Braunschweig,FRG,1,1670.58044434,1969-11-26,1969-11-26
925,62,Braunschweig,FRG,1,1671.34814453,1969-11-27,1969-11-28
926,66,Braunschweig,FRG,1,1664.61413574,1969-11-29,1969-11-29
927,67,Braunschweig,FRG,1,1664.61413574,1969-11-30,1969-12-03
928,66,Braunschweig,FRG,1,1664.61413574,1969-12-04,1969-12-05
929,57,Braunschweig,FRG,1,1674.12670898,1969-12-06,1969-12-12
930,59,Braunschweig,FRG,1,1668.63024902,1969-12-13,1969-12-13
931,61,Braunschweig,FRG,1,1668.63024902,1969-12-14,1969-12-14
932,63,Braunschweig,FRG,1,1668.63024902,1969-12-15,1969-12-20
933,60,Braunschweig,FRG,1,1674.76818848,1969-12-21,1969-12-21
934,63,Braunschweig,FRG,1,1674.76818848,1969-12-22,1970-01-11
935,62,Braunschweig,FRG,1,1674.76818848,1970-01-12,1970-01-18
936,63,Braunschweig,FRG,1,1674.76818848,1970-01-19,1970-01-25
937,62,Braunschweig,FRG,1,1674.76818848,1970-01-26,1970-01-31
938,65,Braunschweig,FRG,1,1668.40783691,1970-02-01,1970-02-01
939,66,Braunschweig,FRG,1,1668.40783691,1970-02-02,1970-02-07
940,65,Braunschweig,FRG,1,1668.40783691,1970-02-08,1970-02-11
941,64,Braunschweig,FRG,1,1668.40783691,1970-02-12,1970-02-14
942,65,Braunschweig,FRG,1,1662.60144043,1970-02-15,1970-02-15
943,66,Braunschweig,FRG,1,1662.60144043,1970-02-16,1970-02-18
944,62,Braunschweig,FRG,1,1675.3314209,1970-02-19,1970-02-22
945,61,Braunschweig,FRG,1,1675.3314209,1970-02-23,1970-02-28
946,56,Braunschweig,FRG,1,1679.43981934,1970-03-01,1970-03-03
947,46,Braunschweig,FRG,1,1693.53173828,1970-03-04,1970-03-04
948,43,Braunschweig,FRG,1,1703.81762695,1970-03-05,1970-03-07
949,40,Braunschweig,FRG,1,1708.29089355,1970-03-08,1970-03-08
950,42,Braunschweig,FRG,1,1708.29089355,1970-03-09,1970-03-10
951,41,Braunschweig,FRG,1,1708.29089355,1970-03-11,1970-03-11
952,44,Braunschweig,FRG,1,1700.82739258,1970-03-12,1970-03-14
953,43,Braunschweig,FRG,1,1704.17675781,1970-03-15,1970-03-15
954,41,Braunschweig,FRG,1,1704.17675781,1970-03-16,1970-03-17
955,41,Braunschweig,FRG,1,1704.04248047,1970-03-18,1970-03-21
956,40,Braunschweig,FRG,1,1704.04248047,1970-03-22,1970-03-22
957,41,Braunschweig,FRG,1,1704.04248047,1970-03-23,1970-03-24
958,42,Braunschweig,FRG,1,1697.41235352,1970-03-25,1970-03-27
959,43,Braunschweig,FRG,1,1697.41235352,1970-03-28,1970-03-28
960,50,Braunschweig,FRG,1,1686.34301758,1970-03-29,1970-03-29
961,51,Braunschweig,FRG,1,1686.34301758,1970-03-30,1970-03-30
962,52,Braunschweig,FRG,1,1686.34301758,1970-03-31,1970-03-31
963,53,Braunschweig,FRG,1,1686.34301758,1970-04-01,1970-04-01
964,49,Braunschweig,FRG,1,1687.57727051,1970-04-02,1970-04-04
965,55,Braunschweig,FRG,1,1682.15454102,1970-04-05,1970-04-05
966,54,Braunschweig,FRG,1,1682.15454102,1970-04-06,1970-04-11
967,56,Braunschweig,FRG,1,1678.55004883,1970-04-12,1970-04-15
968,63,Braunschweig,FRG,1,1665.43054199,1970-04-16,1970-04-18
969,60,Braunschweig,FRG,1,1666.3170166,1970-04-19,1970-04-19
970,61,Braunschweig,FRG,1,1666.3170166,1970-04-20,1970-04-21
971,57,Braunschweig,FRG,1,1676.4263916,1970-04-22,1970-04-22
972,56,Braunschweig,FRG,1,1676.4263916,1970-04-23,1970-04-26
973,53,Braunschweig,FRG,1,1676.4263916,1970-04-27,1970-04-30
974,61,Braunschweig,FRG,1,1667.98449707,1970-05-01,1970-05-03
975,63,Braunschweig,FRG,1,1663.56970215,1970-05-04,1970-05-06
976,64,Braunschweig,FRG,1,1663.56970215,1970-05-07,1970-05-14
977,65,Braunschweig,FRG,1,1663.56970215,1970-05-15,1970-05-27
978,64,Braunschweig,FRG,1,1663.56970215,1970-05-28,1970-06-06
979,65,Braunschweig,FRG,1,1663.56970215,1970-06-07,1970-06-10
980,64,Braunschweig,FRG,1,1663.56970215,1970-06-11,1970-06-16
981,63,Braunschweig,FRG,1,1663.56970215,1970-06-17,1970-06-17
982,62,Braunschweig,FRG,1,1663.56970215,1970-06-18,1970-06-20
983,63,Braunschweig,FRG,1,1663.56970215,1970-06-21,1970-06-27
984,62,Braunschweig,FRG,1,1663.56970215,1970-06-28,1970-06-28
985,61,Braunschweig,FRG,1,1663.56970215,1970-06-29,1970-07-01
986,60,Braunschweig,FRG,1,1663.56970215,1970-07-02,1970-07-06
987,61,Braunschweig,FRG,1,1663.56970215,1970-07-07,1970-07-22
988,62,Braunschweig,FRG,1,1663.56970215,1970-07-23,1970-07-27
989,61,Braunschweig,FRG,1,1663.56970215,1970-07-28,1970-08-02
990,60,Braunschweig,FRG,1,1663.56970215,1970-08-03,1970-08-03
991,61,Braunschweig,FRG,1,1663.56970215,1970-08-04,1970-08-15
992,63,Braunschweig,FRG,1,1660.70251465,1970-08-16,1970-08-22
993,66,Braunschweig,FRG,1,1656.77380371,1970-08-23,1970-08-26
994,64,Braunschweig,FRG,1,1656.77380371,1970-08-27,1970-08-28
995,62,Braunschweig,FRG,1,1662.51477051,1970-08-29,1970-08-30
996,61,Braunschweig,FRG,1,1662.51477051,1970-08-31,1970-08-31
997,62,Braunschweig,FRG,1,1662.51477051,1970-09-01,1970-09-04
998,49,Braunschweig,FRG,1,1678.63867188,1970-09-05,1970-09-05
999,48,Braunschweig,FRG,1,1678.63867188,1970-09-06,1970-09-11
1000,45,Braunschweig,FRG,1,1681.49719238,1970-09-12,1970-09-13
1001,47,Braunschweig,FRG,1,1681.49719238,1970-09-14,1970-09-16
1002,48,Braunschweig,FRG,1,1680.65783691,1970-09-17,1970-09-19
1003,42,Braunschweig,FRG,1,1691.61755371,1970-09-20,1970-09-22
1004,42,Braunschweig,FRG,1,1691.62634277,1970-09-23,1970-09-23
1005,43,Braunschweig,FRG,1,1688.64697266,1970-09-24,1970-09-26
1006,39,Braunschweig,FRG,1,1697.19543457,1970-09-27,1970-09-29
1007,40,Braunschweig,FRG,1,1697.19543457,1970-09-30,1970-09-30
1008,40,Braunschweig,FRG,1,1690.07324219,1970-10-01,1970-10-03
1009,35,Braunschweig,FRG,1,1701.11315918,1970-10-04,1970-10-07
1010,33,Braunschweig,FRG,1,1707.36743164,1970-10-08,1970-10-10
1011,37,Braunschweig,FRG,1,1703.82263184,1970-10-11,1970-10-17
1012,36,Braunschweig,FRG,1,1703.82263184,1970-10-18,1970-10-18
1013,37,Braunschweig,FRG,1,1703.82263184,1970-10-19,1970-10-21
1014,38,Braunschweig,FRG,1,1698.84997559,1970-10-22,1970-10-24
1015,36,Braunschweig,FRG,1,1705.55432129,1970-10-25,1970-10-25
1016,34,Braunschweig,FRG,1,1705.55432129,1970-10-26,1970-10-31
1017,42,Braunschweig,FRG,1,1698.72473145,1970-11-01,1970-11-04
1018,38,Braunschweig,FRG,1,1703.89440918,1970-11-05,1970-11-06
1019,35,Braunschweig,FRG,1,1706.52636719,1970-11-07,1970-11-07
1020,36,Braunschweig,FRG,1,1706.52636719,1970-11-08,1970-11-14
1021,34,Braunschweig,FRG,1,1716.91418457,1970-11-15,1970-11-22
1022,35,Braunschweig,FRG,1,1716.91418457,1970-11-23,1970-11-28
1023,35,Braunschweig,FRG,1,1717.62255859,1970-11-29,1970-12-05
1024,37,Braunschweig,FRG,1,1710.11083984,1970-12-06,1970-12-12
1025,38,Braunschweig,FRG,1,1710.11083984,1970-12-13,1970-12-19
1026,37,Braunschweig,FRG,1,1710.11083984,1970-12-20,1971-01-09
1027,38,Braunschweig,FRG,1,1710.11083984,1971-01-10,1971-01-16
1028,37,Braunschweig,FRG,1,1710.11083984,1971-01-17,1971-01-23
1029,39,Braunschweig,FRG,1,1704.98120117,1971-01-24,1971-01-24
1030,38,Braunschweig,FRG,1,1704.98120117,1971-01-25,1971-01-30
1031,37,Braunschweig,FRG,1,1712.99145508,1971-01-31,1971-02-06
1032,38,Braunschweig,FRG,1,1704.76635742,1971-02-07,1971-02-07
1033,39,Braunschweig,FRG,1,1704.76635742,1971-02-08,1971-02-13
1034,36,Braunschweig,FRG,1,1710.90100098,1971-02-14,1971-02-27
1035,34,Braunschweig,FRG,1,1720.63146973,1971-02-28,1971-03-05
1036,35,Braunschweig,FRG,1,1720.63146973,1971-03-06,1971-03-06
1037,34,Braunschweig,FRG,1,1723.25634766,1971-03-07,1971-03-13
1038,31,Braunschweig,FRG,1,1729.27905273,1971-03-14,1971-03-14
1039,30,Braunschweig,FRG,1,1729.27905273,1971-03-15,1971-03-20
1040,29,Braunschweig,FRG,1,1730.84191895,1971-03-21,1971-03-24
1041,30,Braunschweig,FRG,1,1730.84191895,1971-03-25,1971-03-27
1042,30,Braunschweig,FRG,1,1734.28479004,1971-03-28,1971-04-03
1043,33,Braunschweig,FRG,1,1721.69494629,1971-04-04,1971-04-07
1044,34,Braunschweig,FRG,1,1721.69494629,1971-04-08,1971-04-10
1045,33,Braunschweig,FRG,1,1721.69494629,1971-04-11,1971-04-12
1046,32,Braunschweig,FRG,1,1721.69494629,1971-04-13,1971-04-13
1047,33,Braunschweig,FRG,1,1721.69494629,1971-04-14,1971-04-17
1048,32,Braunschweig,FRG,1,1721.0703125,1971-04-18,1971-04-18
1049,31,Braunschweig,FRG,1,1721.0703125,1971-04-19,1971-04-28
1050,30,Braunschweig,FRG,1,1721.0703125,1971-04-29,1971-04-30
1051,31,Braunschweig,FRG,1,1721.0703125,1971-05-01,1971-05-01
1052,33,Braunschweig,FRG,1,1715.35546875,1971-05-02,1971-05-07
1053,44,Braunschweig,FRG,1,1691.66552734,1971-05-08,1971-05-09
1054,43,Braunschweig,FRG,1,1691.66552734,1971-05-10,1971-05-15
1055,37,Braunschweig,FRG,1,1700.49963379,1971-05-16,1971-05-16
1056,36,Braunschweig,FRG,1,1700.49963379,1971-05-17,1971-05-22
1057,33,Braunschweig,FRG,1,1707.20544434,1971-05-23,1971-05-29
1058,36,Braunschweig,FRG,1,1702.97924805,1971-05-30,1971-06-05
1059,38,Braunschweig,FRG,1,1698.06091309,1971-06-06,1971-08-14
1060,41,Braunschweig,FRG,1,1692.36962891,1971-08-15,1971-08-15
1061,40,Braunschweig,FRG,1,1692.36962891,1971-08-16,1971-08-21
1062,46,Braunschweig,FRG,1,1688.93603516,1971-08-22,1971-08-28
1063,47,Braunschweig,FRG,1,1684.91381836,1971-08-29,1971-08-30
1064,48,Braunschweig,FRG,1,1684.91381836,1971-08-31,1971-08-31
1065,49,Braunschweig,FRG,1,1684.91381836,1971-09-01,1971-09-01
1066,41,Braunschweig,FRG,1,1693.4666748,1971-09-02,1971-09-04
1067,39,Braunschweig,FRG,1,1696.12145996,1971-09-05,1971-09-11
1068,42,Braunschweig,FRG,1,1693.20751953,1971-09-12,1971-09-14
1069,42,Braunschweig,FRG,1,1694.05456543,1971-09-15,1971-09-15
1070,40,Braunschweig,FRG,1,1696.83972168,1971-09-16,1971-09-18
1071,46,Braunschweig,FRG,1,1689.12756348,1971-09-19,1971-09-19
1072,47,Braunschweig,FRG,1,1689.12756348,1971-09-20,1971-09-23
1073,48,Braunschweig,FRG,1,1689.12756348,1971-09-24,1971-09-25
1074,45,Braunschweig,FRG,1,1695.70166016,1971-09-26,1971-09-28
1075,47,Braunschweig,FRG,1,1697.82324219,1971-09-29,1971-09-29
1076,49,Braunschweig,FRG,1,1684.43908691,1971-09-30,1971-09-30
1077,47,Braunschweig,FRG,1,1684.43908691,1971-10-01,1971-10-02
1078,45,Braunschweig,FRG,1,1685.91210938,1971-10-03,1971-10-03
1079,46,Braunschweig,FRG,1,1685.91210938,1971-10-04,1971-10-10
1080,45,Braunschweig,FRG,1,1685.91210938,1971-10-11,1971-10-13
1081,47,Braunschweig,FRG,1,1684.26977539,1971-10-14,1971-10-16
1082,44,Braunschweig,FRG,1,1686.12402344,1971-10-17,1971-10-17
1083,45,Braunschweig,FRG,1,1686.12402344,1971-10-18,1971-10-19
1084,47,Braunschweig,FRG,1,1684.65075684,1971-10-20,1971-10-20
1085,37,Braunschweig,FRG,1,1699.91088867,1971-10-21,1971-10-22
1086,38,Braunschweig,FRG,1,1699.91088867,1971-10-23,1971-10-23
1087,38,Braunschweig,FRG,1,1698.3671875,1971-10-24,1971-10-24
1088,39,Braunschweig,FRG,1,1698.3671875,1971-10-25,1971-10-29
1089,39,Braunschweig,FRG,1,1695.61657715,1971-10-30,1971-10-30
1090,40,Braunschweig,FRG,1,1695.61657715,1971-10-31,1971-11-03
1091,33,Braunschweig,FRG,1,1704.0435791,1971-11-04,1971-11-04
1092,34,Braunschweig,FRG,1,1704.0435791,1971-11-05,1971-11-06
1093,35,Braunschweig,FRG,1,1704.78564453,1971-11-07,1971-11-12
1094,36,Braunschweig,FRG,1,1704.78564453,1971-11-13,1971-11-13
1095,29,Braunschweig,FRG,1,1714.64404297,1971-11-14,1971-11-14
1096,30,Braunschweig,FRG,1,1714.64404297,1971-11-15,1971-11-24
1097,37,Braunschweig,FRG,1,1702.41760254,1971-11-25,1971-11-27
1098,33,Braunschweig,FRG,1,1705.38452148,1971-11-28,1971-12-01
1099,40,Braunschweig,FRG,1,1694.9987793,1971-12-02,1971-12-04
1100,38,Braunschweig,FRG,1,1694.9987793,1971-12-05,1971-12-08
1101,48,Braunschweig,FRG,1,1674.02404785,1971-12-09,1971-12-10
1102,49,Braunschweig,FRG,1,1674.02404785,1971-12-11,1971-12-11
1103,48,Braunschweig,FRG,1,1677.22363281,1971-12-12,1971-12-27
1104,49,Braunschweig,FRG,1,1677.22363281,1971-12-28,1972-01-02
1105,48,Braunschweig,FRG,1,1677.22363281,1972-01-03,1972-01-22
1106,53,Braunschweig,FRG,1,1660.77929688,1972-01-23,1972-01-23
1107,55,Braunschweig,FRG,1,1660.77929688,1972-01-24,1972-01-29
1108,60,Braunschweig,FRG,1,1653.43066406,1972-01-30,1972-02-05
1109,58,Braunschweig,FRG,1,1656.28625488,1972-02-06,1972-02-06
1110,57,Braunschweig,FRG,1,1656.28625488,1972-02-07,1972-02-08
1111,58,Braunschweig,FRG,1,1656.28625488,1972-02-09,1972-02-12
1112,57,Braunschweig,FRG,1,1656.28625488,1972-02-13,1972-02-13
1113,55,Braunschweig,FRG,1,1656.28625488,1972-02-14,1972-02-19
1114,64,Braunschweig,FRG,1,1645.96337891,1972-02-20,1972-02-20
1115,63,Braunschweig,FRG,1,1645.96337891,1972-02-21,1972-02-26
1116,56,Braunschweig,FRG,1,1653.82519531,1972-02-27,1972-02-27
1117,57,Braunschweig,FRG,1,1653.82519531,1972-02-28,1972-03-04
1118,63,Braunschweig,FRG,1,1646.97851562,1972-03-05,1972-03-05
1119,64,Braunschweig,FRG,1,1646.97851562,1972-03-06,1972-03-07
1120,65,Braunschweig,FRG,1,1646.97851562,1972-03-08,1972-03-08
1121,66,Braunschweig,FRG,1,1647.29064941,1972-03-09,1972-03-11
1122,70,Braunschweig,FRG,1,1638.48779297,1972-03-12,1972-03-12
1123,71,Braunschweig,FRG,1,1638.48779297,1972-03-13,1972-03-18
1124,68,Braunschweig,FRG,1,1642.60925293,1972-03-19,1972-03-19
1125,65,Braunschweig,FRG,1,1642.60925293,1972-03-20,1972-03-22
1126,64,Braunschweig,FRG,1,1642.73620605,1972-03-23,1972-03-25
1127,62,Braunschweig,FRG,1,1647.24743652,1972-03-26,1972-03-26
1128,61,Braunschweig,FRG,1,1647.24743652,1972-03-27,1972-03-29
1129,60,Braunschweig,FRG,1,1647.24743652,1972-03-30,1972-04-01
1130,59,Braunschweig,FRG,1,1647.24743652,1972-04-02,1972-04-02
1131,58,Braunschweig,FRG,1,1647.24743652,1972-04-03,1972-04-03
1132,59,Braunschweig,FRG,1,1647.24743652,1972-04-04,1972-04-04
1133,60,Braunschweig,FRG,1,1647.24743652,1972-04-05,1972-04-05
1134,65,Braunschweig,FRG,1,1641.37231445,1972-04-06,1972-04-08
1135,69,Braunschweig,FRG,1,1635.45214844,1972-04-09,1972-04-10
1136,68,Braunschweig,FRG,1,1635.45214844,1972-04-11,1972-04-15
1137,73,Braunschweig,FRG,1,1631.21826172,1972-04-16,1972-04-17
1138,74,Braunschweig,FRG,1,1631.21826172,1972-04-18,1972-04-19
1139,80,Braunschweig,FRG,1,1620.59277344,1972-04-20,1972-04-22
1140,83,Braunschweig,FRG,1,1617.05615234,1972-04-23,1972-04-25
1141,82,Braunschweig,FRG,1,1617.05615234,1972-04-26,1972-04-29
1142,83,Braunschweig,FRG,1,1617.05615234,1972-04-30,1972-04-30
1143,85,Braunschweig,FRG,1,1617.05615234,1972-05-01,1972-05-02
1144,87,Braunschweig,FRG,1,1617.05615234,1972-05-03,1972-05-06
1145,69,Braunschweig,FRG,1,1634.4251709,1972-05-07,1972-05-07
1146,68,Braunschweig,FRG,1,1634.4251709,1972-05-08,1972-05-14
1147,67,Braunschweig,FRG,1,1634.4251709,1972-05-15,1972-05-19
1148,70,Braunschweig,FRG,1,1629.5982666,1972-05-20,1972-05-20
1149,72,Braunschweig,FRG,1,1629.5982666,1972-05-21,1972-05-21
1150,71,Braunschweig,FRG,1,1629.5982666,1972-05-22,1972-05-22
1151,72,Braunschweig,FRG,1,1629.5982666,1972-05-23,1972-05-28
1152,74,Braunschweig,FRG,1,1629.5982666,1972-05-29,1972-05-31
1153,76,Braunschweig,FRG,1,1629.5982666,1972-06-01,1972-06-03
1154,78,Braunschweig,FRG,1,1625.68554688,1972-06-04,1972-06-07
1155,79,Braunschweig,FRG,1,1625.68554688,1972-06-08,1972-06-11
1156,78,Braunschweig,FRG,1,1625.68554688,1972-06-12,1972-06-18
1157,77,Braunschweig,FRG,1,1625.68554688,1972-06-19,1972-06-23
1158,76,Braunschweig,FRG,1,1625.68554688,1972-06-24,1972-06-24
1159,76,Braunschweig,FRG,1,1623.35705566,1972-06-25,1972-06-28
1160,66,Braunschweig,FRG,1,1645.1763916,1972-06-29,1972-07-06
1161,65,Braunschweig,FRG,1,1645.1763916,1972-07-07,1972-07-26
1162,66,Braunschweig,FRG,1,1645.1763916,1972-07-27,1972-08-02
1163,65,Braunschweig,FRG,1,1645.1763916,1972-08-03,1972-08-13
1164,66,Braunschweig,FRG,1,1645.1763916,1972-08-14,1972-08-20
1165,64,Braunschweig,FRG,1,1645.1763916,1972-08-21,1972-08-30
1166,63,Braunschweig,FRG,1,1645.1763916,1972-08-31,1972-09-10
1167,64,Braunschweig,FRG,1,1645.1763916,1972-09-11,1972-09-12
1168,64,Braunschweig,FRG,1,1643.37927246,1972-09-13,1972-09-13
1169,67,Braunschweig,FRG,1,1644.03942871,1972-09-14,1972-09-16
1170,74,Braunschweig,FRG,1,1629.17895508,1972-09-17,1972-09-17
1171,76,Braunschweig,FRG,1,1629.17895508,1972-09-18,1972-09-20
1172,79,Braunschweig,FRG,1,1624.88220215,1972-09-21,1972-09-22
1173,78,Braunschweig,FRG,1,1624.88220215,1972-09-23,1972-09-23
1174,85,Braunschweig,FRG,1,1618.66687012,1972-09-24,1972-09-24
1175,84,Braunschweig,FRG,1,1618.66687012,1972-09-25,1972-09-26
1176,83,Braunschweig,FRG,1,1617.21936035,1972-09-27,1972-09-27
1177,73,Braunschweig,FRG,1,1634.66894531,1972-09-28,1972-09-29
1178,64,Braunschweig,FRG,1,1646.77490234,1972-09-30,1972-09-30
1179,62,Braunschweig,FRG,1,1646.77490234,1972-10-01,1972-10-01
1180,60,Braunschweig,FRG,1,1646.77490234,1972-10-02,1972-10-04
1181,60,Braunschweig,FRG,1,1652.39929199,1972-10-05,1972-10-07
1182,61,Braunschweig,FRG,1,1648.9765625,1972-10-08,1972-10-08
1183,60,Braunschweig,FRG,1,1648.9765625,1972-10-09,1972-10-11
1184,61,Braunschweig,FRG,1,1648.9765625,1972-10-12,1972-10-14
1185,69,Braunschweig,FRG,1,1640.73876953,1972-10-15,1972-10-21
1186,80,Braunschweig,FRG,1,1631.57788086,1972-10-22,1972-10-22
1187,77,Braunschweig,FRG,1,1631.57788086,1972-10-23,1972-10-24
1188,78,Braunschweig,FRG,1,1630.61279297,1972-10-25,1972-10-25
1189,78,Braunschweig,FRG,1,1633.55639648,1972-10-26,1972-10-26
1190,78,Braunschweig,FRG,1,1633.56005859,1972-10-27,1972-10-27
1191,79,Braunschweig,FRG,1,1633.56005859,1972-10-28,1972-10-28
1192,69,Braunschweig,FRG,1,1647.45593262,1972-10-29,1972-11-01
1193,68,Braunschweig,FRG,1,1647.45593262,1972-11-02,1972-11-03
1194,67,Braunschweig,FRG,1,1647.45593262,1972-11-04,1972-11-04
1195,68,Braunschweig,FRG,1,1642.71740723,1972-11-05,1972-11-05
1196,70,Braunschweig,FRG,1,1642.71740723,1972-11-06,1972-11-07
1197,70,Braunschweig,FRG,1,1643.95507812,1972-11-08,1972-11-08
1198,68,Braunschweig,FRG,1,1643.10888672,1972-11-09,1972-11-11
1199,64,Braunschweig,FRG,1,1649.64306641,1972-11-12,1972-11-12
1200,65,Braunschweig,FRG,1,1649.64306641,1972-11-13,1972-11-15
1201,66,Braunschweig,FRG,1,1649.64306641,1972-11-16,1972-11-18
1202,67,Braunschweig,FRG,1,1644.7989502,1972-11-19,1972-11-22
1203,70,Braunschweig,FRG,1,1640.99157715,1972-11-23,1972-11-25
1204,72,Braunschweig,FRG,1,1635.44006348,1972-11-26,1972-11-26
1205,73,Braunschweig,FRG,1,1635.44006348,1972-11-27,1972-11-28
1206,70,Braunschweig,FRG,1,1642.52685547,1972-11-29,1972-11-29
1207,71,Braunschweig,FRG,1,1637.77319336,1972-11-30,1972-12-02
1208,73,Braunschweig,FRG,1,1636.59777832,1972-12-03,1972-12-10
1209,74,Braunschweig,FRG,1,1636.59777832,1972-12-11,1972-12-13
1210,71,Braunschweig,FRG,1,1639.43066406,1972-12-14,1972-12-16
1211,76,Braunschweig,FRG,1,1634.18469238,1972-12-17,1972-12-17
1212,75,Braunschweig,FRG,1,1634.18469238,1972-12-18,1972-12-30
1213,73,Braunschweig,FRG,1,1634.18469238,1972-12-31,1973-01-07
1214,74,Braunschweig,FRG,1,1634.18469238,1973-01-08,1973-01-17
1215,73,Braunschweig,FRG,1,1634.18469238,1973-01-18,1973-01-20
1216,71,Braunschweig,FRG,1,1638.17797852,1973-01-21,1973-01-27
1217,72,Braunschweig,FRG,1,1636.85717773,1973-01-28,1973-01-28
1218,73,Braunschweig,FRG,1,1636.85717773,1973-01-29,1973-02-03
1219,73,Braunschweig,FRG,1,1634.50341797,1973-02-04,1973-02-06
1220,74,Braunschweig,FRG,1,1634.50341797,1973-02-07,1973-02-10
1221,72,Braunschweig,FRG,1,1639.94665527,1973-02-11,1973-02-17
1222,74,Braunschweig,FRG,1,1633.03942871,1973-02-18,1973-02-18
1223,75,Braunschweig,FRG,1,1633.03942871,1973-02-19,1973-02-24
1224,70,Braunschweig,FRG,1,1644.54650879,1973-02-25,1973-02-25
1225,69,Braunschweig,FRG,1,1644.54650879,1973-02-26,1973-03-04
1226,70,Braunschweig,FRG,1,1644.54650879,1973-03-05,1973-03-07
1227,72,Braunschweig,FRG,1,1635.24365234,1973-03-08,1973-03-10
1228,69,Braunschweig,FRG,1,1641.27490234,1973-03-11,1973-03-17
1229,70,Braunschweig,FRG,1,1638.04455566,1973-03-18,1973-03-18
1230,72,Braunschweig,FRG,1,1638.04455566,1973-03-19,1973-03-21
1231,79,Braunschweig,FRG,1,1627.29467773,1973-03-22,1973-03-24
1232,80,Braunschweig,FRG,1,1624.99511719,1973-03-25,1973-03-31
1233,83,Braunschweig,FRG,1,1620.25634766,1973-04-01,1973-04-01
1234,84,Braunschweig,FRG,1,1620.25634766,1973-04-02,1973-04-06
1235,82,Braunschweig,FRG,1,1622.78808594,1973-04-07,1973-04-07
1236,83,Braunschweig,FRG,1,1622.78808594,1973-04-08,1973-04-08
1237,82,Braunschweig,FRG,1,1622.78808594,1973-04-09,1973-04-11
1238,80,Braunschweig,FRG,1,1627.84655762,1973-04-12,1973-04-14
1239,79,Braunschweig,FRG,1,1627.84655762,1973-04-15,1973-04-21
1240,81,Braunschweig,FRG,1,1627.84655762,1973-04-22,1973-04-25
1241,78,Braunschweig,FRG,1,1630.82592773,1973-04-26,1973-04-27
1242,82,Braunschweig,FRG,1,1622.39257812,1973-04-28,1973-04-28
1243,83,Braunschweig,FRG,1,1622.39257812,1973-04-29,1973-04-29
1244,82,Braunschweig,FRG,1,1622.39257812,1973-04-30,1973-05-04
1245,84,Braunschweig,FRG,1,1620.04553223,1973-05-05,1973-05-06
1246,82,Braunschweig,FRG,1,1620.04553223,1973-05-07,1973-05-10
1247,83,Braunschweig,FRG,1,1614.92468262,1973-05-11,1973-05-12
1248,84,Braunschweig,FRG,1,1614.92468262,1973-05-13,1973-05-13
1249,83,Braunschweig,FRG,1,1614.92468262,1973-05-14,1973-05-19
1250,82,Braunschweig,FRG,1,1610.51416016,1973-05-20,1973-05-20
1251,81,Braunschweig,FRG,1,1610.51416016,1973-05-21,1973-05-23
1252,82,Braunschweig,FRG,1,1611.53601074,1973-05-24,1973-05-26
1253,81,Braunschweig,FRG,1,1616.24279785,1973-05-27,1973-05-27
1254,83,Braunschweig,FRG,1,1616.24279785,1973-05-28,1973-06-02
1255,84,Braunschweig,FRG,1,1608.56945801,1973-06-03,1973-06-09
1256,91,Braunschweig,FRG,1,1600.23034668,1973-06-10,1973-06-10
1257,90,Braunschweig,FRG,1,1600.23034668,1973-06-11,1973-06-17
1258,89,Braunschweig,FRG,1,1600.23034668,1973-06-18,1973-06-24
1259,90,Braunschweig,FRG,1,1600.23034668,1973-06-25,1973-07-01
1260,90,Braunschweig,FRG,2,1600.23034668,1973-07-02,1973-07-29
1261,91,Braunschweig,FRG,2,1600.23034668,1973-07-30,1973-08-05
1262,87,Braunschweig,FRG,2,1604.78723145,1973-08-06,1973-08-12
1263,85,Braunschweig,FRG,2,1608.28796387,1973-08-13,1973-08-19
1264,85,Braunschweig,FRG,2,1610.39147949,1973-08-20,1973-08-25
1265,84,Braunschweig,FRG,2,1610.39147949,1973-08-26,1973-08-26
1266,84,Braunschweig,FRG,2,1615.87768555,1973-08-27,1973-09-01
1267,83,Braunschweig,FRG,2,1615.87768555,1973-09-02,1973-09-02
1268,83,Braunschweig,FRG,2,1618.45422363,1973-09-03,1973-09-09
1269,81,Braunschweig,FRG,2,1622.21557617,1973-09-10,1973-09-12
1270,80,Braunschweig,FRG,2,1622.21557617,1973-09-13,1973-09-15
1271,82,Braunschweig,FRG,2,1622.21557617,1973-09-16,1973-09-16
1272,81,Braunschweig,FRG,2,1624.87976074,1973-09-17,1973-09-17
