,Rank,Club,Country,Level,Elo,From,To
130,None,Freiburg,FRG,2,1538.96411133,1980-11-29,1980-12-06
131,None,Freiburg,FRG,2,1536.55334473,1980-12-07,1980-12-10
132,None,Freiburg,FRG,2,1530.99609375,1980-12-11,1980-12-13
133,None,Freiburg,FRG,2,1526.45056152,1980-12-14,1981-01-22
134,None,Freiburg,FRG,2,1520.89355469,1981-01-23,1981-01-24
135,None,Freiburg,FRG,2,1504.00622559,1981-01-25,1981-02-14
136,None,Freiburg,FRG,2,1509.14868164,1981-02-15,1981-02-21
137,None,Freiburg,FRG,2,1504.63635254,1981-02-22,1981-02-28
138,None,Freiburg,FRG,2,1507.08154297,1981-03-01,1981-03-04
139,None,Freiburg,FRG,2,1506.17932129,1981-03-05,1981-03-06
140,None,Freiburg,FRG,2,1512.14367676,1981-03-07,1981-03-13
141,None,Freiburg,FRG,2,1505.28894043,1981-03-14,1981-03-18
142,None,Freiburg,FRG,2,1506.44970703,1981-03-19,1981-03-21
143,None,Freiburg,FRG,2,1502.90283203,1981-03-22,1981-03-27
144,None,Freiburg,FRG,2,1506.87841797,1981-03-28,1981-03-31
145,None,Freiburg,FRG,2,1507.39733887,1981-04-01,1981-04-04
146,None,Freiburg,FRG,2,1511.83935547,1981-04-05,1981-04-08
147,None,Freiburg,FRG,2,1524.2956543,1981-04-09,1981-04-10
148,None,Freiburg,FRG,2,1515.04040527,1981-04-11,1981-04-15
149,None,Freiburg,FRG,2,1519.41162109,1981-04-16,1981-04-22
150,None,Freiburg,FRG,2,1509.12976074,1981-04-23,1981-04-24
151,None,Freiburg,FRG,2,1512.10400391,1981-04-25,1981-04-30
152,None,Freiburg,FRG,2,1519.05737305,1981-05-01,1981-05-08
153,None,Freiburg,FRG,2,1510.90881348,1981-05-09,1981-05-15
154,None,Freiburg,FRG,2,1493.63830566,1981-05-16,1981-05-30
155,None,Freiburg,FRG,2,1487.36437988,1981-05-31,1981-08-02
156,None,Freiburg,FRG,2,1483.65100098,1981-08-03,1981-08-05
157,None,Freiburg,FRG,2,1490.29882812,1981-08-06,1981-08-08
158,None,Freiburg,FRG,2,1493.70825195,1981-08-09,1981-08-15
159,None,Freiburg,FRG,2,1486.49462891,1981-08-16,1981-08-22
160,None,Freiburg,FRG,2,1480.88525391,1981-08-23,1981-08-26
161,None,Freiburg,FRG,2,1473.64074707,1981-08-27,1981-09-05
162,None,Freiburg,FRG,2,1471.5760498,1981-09-06,1981-09-12
163,None,Freiburg,FRG,2,1489.71081543,1981-09-13,1981-09-16
164,None,Freiburg,FRG,2,1478.07922363,1981-09-17,1981-09-20
165,None,Freiburg,FRG,2,1477.83679199,1981-09-21,1981-09-27
166,None,Freiburg,FRG,2,1474.90893555,1981-09-28,1981-09-30
167,None,Freiburg,FRG,2,1474.61376953,1981-10-01,1981-10-03
168,None,Freiburg,FRG,2,1482.92163086,1981-10-04,1981-10-16
169,None,Freiburg,FRG,2,1479.86230469,1981-10-17,1981-10-20
170,None,Freiburg,FRG,2,1480.66394043,1981-10-21,1981-10-21
171,None,Freiburg,FRG,2,1479.14575195,1981-10-22,1981-10-25
172,None,Freiburg,FRG,2,1465.20910645,1981-10-26,1981-11-01
173,None,Freiburg,FRG,2,1461.51525879,1981-11-02,1981-11-03
174,None,Freiburg,FRG,2,1447.43273926,1981-11-04,1981-11-04
175,None,Freiburg,FRG,2,1456.91906738,1981-11-05,1981-11-07
176,None,Freiburg,FRG,2,1453.72497559,1981-11-08,1981-11-14
177,None,Freiburg,FRG,2,1458.09887695,1981-11-15,1981-11-25
178,None,Freiburg,FRG,2,1456.9708252,1981-11-26,1981-11-28
179,None,Freiburg,FRG,2,1467.06738281,1981-11-29,1981-12-09
180,None,Freiburg,FRG,2,1473.17114258,1981-12-10,1982-01-16
181,None,Freiburg,FRG,2,1484.05041504,1982-01-17,1982-01-23
182,None,Freiburg,FRG,2,1477.78320312,1982-01-24,1982-01-30
183,None,Freiburg,FRG,2,1465.54748535,1982-01-31,1982-02-06
184,None,Freiburg,FRG,2,1464.0513916,1982-02-07,1982-02-13
185,None,Freiburg,FRG,2,1473.04614258,1982-02-14,1982-02-20
186,None,Freiburg,FRG,2,1468.54541016,1982-02-21,1982-02-28
187,None,Freiburg,FRG,2,1465.93566895,1982-03-01,1982-03-03
188,None,Freiburg,FRG,2,1461.13623047,1982-03-04,1982-03-06
189,None,Freiburg,FRG,2,1466.81213379,1982-03-07,1982-03-13
190,None,Freiburg,FRG,2,1472.24584961,1982-03-14,1982-03-17
191,None,Freiburg,FRG,2,1482.58703613,1982-03-18,1982-03-20
192,None,Freiburg,FRG,2,1476.93139648,1982-03-21,1982-03-28
193,None,Freiburg,FRG,2,1490.53491211,1982-03-29,1982-04-04
194,None,Freiburg,FRG,2,1500.70788574,1982-04-05,1982-04-07
195,None,Freiburg,FRG,2,1496.29309082,1982-04-08,1982-04-08
196,None,Freiburg,FRG,2,1499.58178711,1982-04-09,1982-04-12
197,None,Freiburg,FRG,2,1498.83532715,1982-04-13,1982-04-17
198,None,Freiburg,FRG,2,1494.58361816,1982-04-18,1982-04-21
199,None,Freiburg,FRG,2,1494.09619141,1982-04-22,1982-04-24
200,None,Freiburg,FRG,2,1490.41760254,1982-04-25,1982-04-28
201,None,Freiburg,FRG,2,1486.20324707,1982-04-29,1982-05-05
202,None,Freiburg,FRG,2,1485.34375,1982-05-06,1982-05-08
203,None,Freiburg,FRG,2,1492.01635742,1982-05-09,1982-05-15
204,None,Freiburg,FRG,2,1497.89306641,1982-05-16,1982-05-19
205,None,Freiburg,FRG,2,1481.52697754,1982-05-20,1982-05-23
206,None,Freiburg,FRG,2,1488.14050293,1982-05-24,1982-05-26
207,None,Freiburg,FRG,2,1483.92407227,1982-05-27,1982-05-29
208,None,Freiburg,FRG,2,1485.0703125,1982-05-30,1982-08-07
209,None,Freiburg,FRG,2,1481.14916992,1982-08-08,1982-08-14
210,None,Freiburg,FRG,2,1486.16247559,1982-08-15,1982-08-21
211,None,Freiburg,FRG,2,1493.36206055,1982-08-22,1982-08-25
